Symbol,LncBook ID,NONCODE ID,Ensemble ID,RefSeq ID,l_ID
RP1-117B12.4,-,NONHSAG022181,-,-,l013887
RP11-17E2.2,-,NONHSAG037605,-,-,l013888
RP11-17J14.2,-,NONHSAG023542,-,-,l013889
RP11-17L5.4,-,NONHSAG017589,-,-,l013890
RP11-17M16.2,-,NONHSAG024200,-,-,l013891
RP11-17M24.1,-,NONHSAG021506,-,-,l013892
RP11-180D21.3,-,NONHSAG003182,-,-,l013893
RP11-180I22.2,-,NONHSAG006288,-,-,l013894
RP11-180I4.2,-,NONHSAG052940,-,-,l013895
RP11-180K7.1,-,NONHSAG035747,-,-,l013896
RP11-180M15.3,-,NONHSAG010530,-,-,l013897
RP11-180P8.1,-,NONHSAG022441,-,-,l013898
RP11-180P8.2,-,NONHSAG022442,-,-,l013899
RP11-181B11.1,-,NONHSAG049849,-,-,l013900
RP11-181B18.1,-,NONHSAG001786,-,-,l013901
RP11-181C21.6,-,NONHSAG001875,-,-,l013902
RP11-181C3.1,-,NONHSAG012022,-,-,l013903
RP11-181C3.2,-,-,-,-,l013904
RP11-181F12.1,-,NONHSAG006402,-,-,l013905
RP11-181G12.2,-,NONHSAG000139,-,-,l013906
RP11-181G12.4,-,NONHSAG000143,-,-,l013907
RP11-181K12.2,-,NONHSAG039042,-,-,l013908
RP11-181K3.4,-,NONHSAG003682,-,-,l013909
RP11-182J1.5,-,NONHSAG017720,-,-,l013910
RP11-183E24.2,-,NONHSAG018045,-,-,l013911
RP11-183E9.2,-,NONHSAG005406,-,-,l013912
RP11-183M13.1,-,NONHSAG001881,-,-,l013913
RP11-184A2.3,-,NONHSAG005044,-,-,l013914
RP11-184D12.1,-,NONHSAG016516,-,-,l013915
RP11-184E9.1,-,NONHSAG040067,-,-,l013916
RP11-184I16.2,-,-,-,-,l013917
RP11-184I16.4,-,NONHSAG001244,-,-,l013918
RP11-184M15.2,-,NONHSAG038858,-,-,l013919
RP11-185B14.1,-,NONHSAG000299,-,-,l013920
RP11-186F10.2,-,NONHSAG011673,-,-,l013921
RP11-186N15.3,-,NONHSAG005248,-,-,l013922
RP11-187C18.3,-,NONHSAG052344,-,-,l013923
RP11-187O7.3,-,NONHSAG015519,-,-,l013924
RP11-188C12.3,-,NONHSAG053882,-,-,l013925
RP11-188D8.1,-,NONHSAG002550,-,-,l013926
RP11-189B4.6,-,NONHSAG013445,-,-,l013927
RP11-189E14.3,-,NONHSAG019394,-,-,l013928
RP11-189E14.4,-,NONHSAG019395,-,-,l013929
RP11-189E14.5,-,NONHSAG019393,-,-,l013930
RP11-18A15.1,-,NONHSAG051947,-,-,l013931
RP11-18A3.4,-,-,-,-,l013932
RP11-18B16.2,-,NONHSAG053250,-,-,l013933
RP11-18B3.2,-,NONHSAG053114,-,-,l013934
RP11-18C24.6,-,-,-,-,l013935
RP11-18D7.2,-,NONHSAG039444,-,-,l013936
RP11-18D7.3,-,NONHSAG039443,-,-,l013937
RP11-18F14.1,-,NONHSAG020080,-,-,l013938
RP11-18F14.2,-,NONHSAG020081,-,-,l013939
RP11-18H21.2,-,NONHSAG039113,-,-,l013940
RP11-18H21.3,-,NONHSAG039115,-,-,l013941
RP11-18I14.10,-,NONHSAG006756,-,-,l013942
RP1-118J21.25,-,NONHSAG001129,-,-,l013943
RP1-118J21.5,-,NONHSAG001137,-,-,l013944
RP11-18J9.3,-,NONHSAG011840,-,-,l013945
RP11-190A12.7,-,NONHSAG003193,-,-,l013946
RP11-190D6.2,-,NONHSAG020053,-,-,l013947
RP11-190J1.3,-,NONHSAG006731,-,-,l013948
RP11-190J23.1,-,NONHSAG029445,-,-,l013949
RP11-190P13.2,-,NONHSAG035795,-,-,l013950
RP11-191G24.1,-,NONHSAG001452,-,-,l013951
RP11-191L9.4,-,NONHSAG034187,-,-,l013952
RP11-191N8.2,-,NONHSAG004370,-,-,l013953
RP11-192H23.4,-,NONHSAG021308,-,-,l013954
RP11-192H23.8,-,NONHSAG021310,-,-,l013955
RP11-192H6.2,-,NONHSAG040068,-,-,l013956
RP11-192N10.2,-,NONHSAG005509,-,-,l013957
RP11-192P9.1,-,NONHSAG051079,-,-,l013958
RP11-193F5.1,-,NONHSAT037233,-,-,l013959
RP11-193H5.1,-,-,-,-,l013960
RP11-193P11.3,-,NONHSAG001398,-,-,l013961
RP11-194G10.3,-,NONHSAG034554,-,-,l013962
RP11-194N12.2,-,NONHSAG021825,-,-,l013963
RP11-195C7.1,-,NONHSAG003547,-,-,l013964
RP11-195E2.4,-,NONHSAG040644,-,-,l013965
RP11-196E1.3,-,NONHSAG009830,-,-,l013966
RP11-196G18.21,-,NONHSAG002821,-,-,l013967
RP11-196G18.3,-,NONHSAG002822,-,-,l013968
RP11-196H14.2,-,NONHSAG011524,-,-,l013969
RP11-196H14.3,-,NONHSAG011525,-,-,l013970
RP11-196I18.4,-,NONHSAG053129,-,-,l013971
RP11-196P2.1,-,NONHSAG013655,-,-,l013972
RP11-197K3.1,-,NONHSAG035789,-,-,l013973
RP11-197K6.1,-,NONHSAG036981,-,-,l013974
RP11-197L7.3,-,NONHSAG013233,-,-,l013975
RP11-197M22.2,-,NONHSAG005317,-,-,l013976
RP11-197N18.2,-,-,-,-,l013977
RP11-197N18.4,-,-,-,-,l013978
RP11-197P3.4,-,NONHSAG052590,-,-,l013979
RP11-197P3.5,-,NONHSAG052593,-,-,l013980
RP11-198M11.2,-,NONHSAG016810,-,-,l013981
RP11-199B17.1,-,NONHSAG014011,-,-,l013982
RP11-199F11.2,-,NONHSAG020730,-,-,l013983
RP11-199O14.1,-,NONHSAG031223,-,-,l013984
RP11-19C24.1,-,NONHSAG038077,-,-,l013985
RP11-19D2.2,-,NONHSAG031232,-,-,l013986
RP11-989E6.11,-,NONHSAG019225,-,-,l013987
RP11-19O2.1,-,NONHSAG039970,-,-,l013988
RP11-1A16.1,-,-,-,-,l013989
RP11-1C1.5,-,NONHSAG039887,-,-,l013990
RP11-1C1.6,-,NONHSAG039886,-,-,l013991
RP11-1C8.5,-,NONHSAG050988,-,-,l013992
RP11-1C8.6,-,NONHSAG050984,-,-,l013993
RP11-1D12.1,-,NONHSAG050386,-,-,l013994
RP11-1D12.2,-,NONHSAG050387,-,-,l013995
RP11-1E11.2,-,NONHSAG052757,-,-,l013996
RP11-1E3.1,-,NONHSAG041101,-,-,l013997
RP11-1E4.1,-,NONHSAG049508,-,-,l013998
RP11-1G11.2,-,NONHSAG049809,-,-,l013999
RP11-1L12.3,-,NONHSAG007888,-,-,l014000
RP11-1L9.1,-,NONHSAG054045,-,-,l014001
RP11-1M18.1,-,NONHSAG053975,-,-,l014002
RP11-1O2.1,-,NONHSAG024187,-,-,l014003
RP11-200A1.1,-,NONHSAG036145,-,-,l014004
RP11-201A3.1,-,NONHSAG003765,-,-,l014005
RP11-201E8.1,-,NONHSAG035584,-,-,l014006
RP11-202A13.1,-,NONHSAG036138,-,-,l014007
RP11-202D1.3,-,NONHSAG023887,-,-,l014008
RP11-202D18.2,-,NONHSAG006385,-,-,l014009
RP11-202G18.1,-,NONHSAG053193,-,-,l014010
RP11-202I11.2,-,NONHSAG052708,-,-,l014011
RP11-202K23.1,-,NONHSAG002252,-,-,l014012
RP11-203B7.1,-,NONHSAG039047,-,-,l014013
RP11-203E8.1,-,NONHSAG049776,-,-,l014014
RP11-203F8.1,-,NONHSAG009355,-,-,l014015
RP11-203H2.1,-,NONHSAG042966,-,-,l014016
RP11-203J24.9,-,NONHSAG053503,-,-,l014017
RP11-203L2.3,-,NONHSAG052503,-,-,l014018
RP11-203L2.4,-,NONHSAG052504,-,-,l014019
RP11-203M5.6,-,NONHSAG014367,-,-,l014020
RP11-203M5.8,-,NONHSAG014372,-,-,l014021
RP11-204E9.1,-,NONHSAG043148,-,-,l014022
RP11-204J18.3,-,-,-,-,l014023
RP11-204L24.2,-,NONHSAG029130,-,-,l014024
RP11-204M4.2,-,NONHSAG052263,-,-,l014025
RP11-204P2.3,-,NONHSAG044942,-,-,l014026
RP11-205M3.3,-,NONHSAG039312,-,-,l014027
RP11-206L10.1,-,NONHSAG000039,-,-,l014028
RP11-206L10.11,-,NONHSAG000051,-,-,l014029
RP11-206L10.5,-,NONHSAG000041,-,-,l014030
RP11-206L10.8,-,NONHSAG000046,-,-,l014031
RP11-206L10.9,-,NONHSAG000044,-,-,l014032
RP11-206M11.7,-,NONHSAG036353,-,-,l014033
RP11-206P5.1,-,NONHSAG037651,-,-,l014034
RP11-207C16.4,-,NONHSAG051722,-,-,l014035
RP11-208K4.1,-,NONHSAG016811,-,-,l014036
RP11-208N14.4,-,NONHSAG036934,-,-,l014037
RP11-209D14.2,-,NONHSAG021146,-,-,l014038
RP11-209D14.4,-,NONHSAG021144,-,-,l014039
RP11-209E8.1,-,NONHSAG016947,-,-,l014040
RP11-209K10.2,-,NONHSAG016941,-,-,l014041
RP11-20A20.2,-,NONHSAG051936,-,-,l014042
RP11-20B24.5,-,NONHSAG021347,-,-,l014043
RP11-20B7.1,-,NONHSAG035435,-,-,l014044
RP11-20D14.3,-,NONHSAG010416,-,-,l014045
RP11-20E24.1,-,NONHSAG011743,-,-,l014046
RP11-20G13.3,-,NONHSAG018072,-,-,l014047
RP1-120G22.11,-,NONHSAG000231,-,-,l014048
RP11-20G6.3,-,NONHSAG018883,-,-,l014049
RP11-20I20.2,-,NONHSAG037248,-,-,l014050
RP11-20I20.4,-,-,-,-,l014051
RP11-20I23.12,-,-,-,-,l014052
RP11-20I23.13,-,NONHSAG018340,-,-,l014053
RP11-20J1.1,-,NONHSAG007880,-,-,l014054
RP11-210H10__A.1,-,NONHSAG044714,-,-,l014055
RP11-210M15.1,-,NONHSAG017616,-,-,l014056
RP11-210N13.1,-,NONHSAG010947,-,-,l014057
RP11-211A18.1,-,NONHSAG004500,-,-,l014058
RP11-211F2.1,-,NONHSAG051055,-,-,l014059
RP11-211G23.1,-,NONHSAG008888,-,-,l014060
RP11-211G23.2,-,NONHSAG008887,-,-,l014061
RP11-211G3.2,-,NONHSAG036940,-,-,l014062
RP11-211N11.5,-,NONHSAG006904,-,-,l014063
RP11-212D19.5,-,NONHSAG009668,-,-,l014064
RP11-212D3.3,-,NONHSAG054822,-,-,l014065
RP11-212F11.1,-,NONHSAG049510,-,-,l014066
RP11-212I21.2,-,NONHSAG019510,-,-,l014067
RP11-212I21.4,-,NONHSAG019513,-,-,l014068
RP11-213G2.2,-,NONHSAG052709,-,-,l014069
RP11-213G6.2,-,NONHSAG049773,-,-,l014070
RP11-214C8.2,-,NONHSAG022485,-,-,l014071
RP11-214D15.2,-,NONHSAG005270,-,-,l014072
TM9SF2,-,NONHSAG014061,-,-,l014073
RP11-214K3.18,-,NONHSAG012631,-,-,l014074
RP11-214K3.19,-,NONHSAG012630,-,-,l014075
RP11-214K3.20,-,NONHSAG012629,-,-,l014076
RP11-214K3.21,-,NONHSAG012628,-,-,l014077
RP11-214K3.22,-,NONHSAG012627,-,-,l014078
RP11-214K3.23,-,NONHSAG012626,-,-,l014079
RP11-214K3.24,-,NONHSAG012635,-,-,l014080
RP11-214L13.1,-,NONHSAG023917,-,-,l014081
RP11-214L19.1,-,NONHSAG001091,-,-,l014082
RP11-214N15.5,-,NONHSAG006887,-,-,l014083
RP11-214O1.2,-,NONHSAG020885,-,-,l014084
RP11-214O1.3,-,NONHSAG020887,-,-,l014085
RP11-215A19.1,-,NONHSAG039542,-,-,l014086
RP11-215H22.1,-,NONHSAG007942,-,-,l014087
RP11-215N21.1,-,NONHSAG006824,-,-,l014088
RP11-215P8.3,-,NONHSAG041575,-,-,l014089
RP11-215P8.4,-,NONHSAG041580,-,-,l014090
RP11-216B9.6,-,NONHSAG053547,-,-,l014091
RP11-216C10.1,-,NONHSAG031452,-,-,l014092
RP11-216F19.2,-,NONHSAG034797,-,-,l014093
RP11-216F5.1,-,NONHSAG052628,-,-,l014094
RP11-216N14.8,-,NONHSAG002985,-,-,l014095
RP11-217B1.2,-,NONHSAG017827,-,-,l014096
RP11-217B7.2,-,NONHSAG053097,-,-,l014097
RP11-217C7.1,-,NONHSAG039275,-,-,l014098
RP11-217E13.1,-,NONHSAG039556,-,-,l014099
RP11-217E22.5,-,NONHSAG036434,-,-,l014100
RP11-217H19.1,-,NONHSAG054855,-,-,l014101
RP11-218C14.2,-,NONHSAG031487,-,-,l014102
RP11-218C14.8,-,NONHSAG031489,-,-,l014103
RP11-218D6.4,-,NONHSAG005474,-,-,l014104
RP11-218E20.3,-,NONHSAG014934,-,-,l014105
RP11-218F4.1,-,NONHSAG021274,-,-,l014106
RP11-218I7.2,-,NONHSAG051730,-,-,l014107
RP11-218M11.1,-,NONHSAG021399,-,-,l014108
RP11-218M22.1,-,NONHSAG010146,-,-,l014109
RP11-219B17.1,-,NONHSAG017074,-,-,l014110
RP11-219B4.5,-,NONHSAG050659,-,-,l014111
RP11-219B4.7,-,NONHSAG050654,-,-,l014112
RP11-219E7.4,-,NONHSAG014386,-,-,l014113
RP11-219G10.3,-,NONHSAG039581,-,-,l014114
RP11-219G17.4,-,NONHSAG022885,-,-,l014115
RP11-219J21.1,-,NONHSAG049794,-,-,l014116
RP11-21A7A.2,-,NONHSAG008584,-,-,l014117
RP11-21A7A.3,-,NONHSAG008586,-,-,l014118
RP11-21B21.4,-,NONHSAG020285,-,-,l014119
RP11-21B23.1,-,NONHSAG019414,-,-,l014120
RP11-21C17.1,-,NONHSAG050451,-,-,l014121
RP11-21C4.1,-,NONHSAG050385,-,-,l014122
RP1-121G13.2,-,NONHSAG044449,-,-,l014123
RP1-121G13.3,-,NONHSAG044453,-,-,l014124
RP11-21G20.3,-,NONHSAG039161,-,-,l014125
RP11-21I10.2,-,NONHSAG038746,-,-,l014126
RP11-21J7.1,-,NONHSAG003827,-,-,l014127
RP11-21L19.1,-,NONHSAG007715,-,-,l014128
RP11-21L23.4,-,NONHSAG009139,-,-,l014129
RP11-21N7.2,-,NONHSAG003067,-,-,l014130
RP11-220C2.1,-,NONHSAG021492,-,-,l014131
RP11-220I1.2,-,NONHSAG052159,-,-,l014132
RP11-220I1.5,-,NONHSAG052157,-,-,l014133
RP11-221N13.3,-,NONHSAG011557,-,-,l014134
RP11-221N13.4,-,NONHSAG011558,-,-,l014135
RP11-222N13.1,-,NONHSAG007738,-,-,l014136
RP11-223A3.1,-,NONHSAG001204,-,-,l014137
RP11-223C24.2,-,NONHSAG038988,-,-,l014138
RP11-223F20.2,-,NONHSAG013694,-,-,l014139
RP11-223I10.1,-,NONHSAG030757,-,-,l014140
RP11-223P11.3,-,NONHSAG007149,-,-,l014141
RP11-224O19.5,-,NONHSAG004302,-,-,l014142
RP11-225H22.4,-,NONHSAG006779,-,-,l014143
RP11-225H22.5,-,NONHSAG006780,-,-,l014144
RP11-225N10.1,-,NONHSAG036804,-,-,l014145
RP11-226L15.1,-,NONHSAG003201,-,-,l014146
RP11-226P1.2,-,NONHSAG015605,-,-,l014147
RP11-227B21.2,-,NONHSAG012447,-,-,l014148
RP11-227D13.1,-,NONHSAG016826,-,-,l014149
RP11-227D13.4,-,NONHSAG016828,-,-,l014150
RP11-227D2.3,-,NONHSAG031420,-,-,l014151
RP11-227F19.1,-,NONHSAG037827,-,-,l014152
RP11-227F19.2,-,NONHSAG037828,-,-,l014153
RP11-227G15.3,-,NONHSAG021471,-,-,l014154
RP11-227G15.9,-,NONHSAG021481,-,-,l014155
RP11-227H15.5,-,NONHSAG006108,-,-,l014156
RP11-227H4.5,-,NONHSAG035568,-,-,l014157
RP11-228B15.4,-,NONHSAG053500,-,-,l014158
RP11-229C3.2,-,NONHSAG040739,-,-,l014159
RP11-229E13.2,-,NONHSAG021800,-,-,l014160
RP11-229P13.19,-,NONHSAG053824,-,-,l014161
RP11-229P13.2,-,NONHSAG053820,-,-,l014162
RP11-229P13.22,-,NONHSAG053841,-,-,l014163
RP11-229P13.23,-,NONHSAG053842,-,-,l014164
RP11-22A3.1,-,NONHSAG037511,-,-,l014165
RP11-22A3.2,-,NONHSAG037510,-,-,l014166
RP11-22B10.3,-,NONHSAG054491,-,-,l014167
RP11-22C11.1,-,NONHSAG050791,-,-,l014168
RP11-22C11.2,-,NONHSAG050789,-,-,l014169
RP11-22H5.2,-,NONHSAG020123,-,-,l014170
RP1-122K4.2,-,NONHSAG054061,-,-,l014171
RP1-122K4.3,-,NONHSAG054060,-,-,l014172
RP11-22M7.2,-,NONHSAG004281,-,-,l014173
RP1-122P22.2,-,NONHSAG031385,-,-,l014174
RP11-22P4.2,-,NONHSAG007925,-,-,l014175
RP11-22P6.2,-,NONHSAG019001,-,-,l014176
RP11-22P6.3,-,NONHSAG019003,-,-,l014177
RP11-230B22.1,-,NONHSAG001683,-,-,l014178
RP11-230C9.2,-,NONHSAG045231,-,-,l014179
RP11-518I13.1,-,NONHSAG045230,-,-,l014180
RP11-230G5.2,-,NONHSAG011555,-,-,l014181
RP11-231C14.3,-,NONHSAG019029,-,-,l014182
RP11-231C14.4,-,NONHSAG019037,-,-,l014183
RP11-231C18.1,-,NONHSAG037959,-,-,l014184
RP11-231D20.2,-,NONHSAG050093,-,-,l014185
RP11-231E4.2,-,NONHSAG024165,-,-,l014186
RP11-231E6.1,-,NONHSAG035732,-,-,l014187
RP11-231I16.1,-,NONHSAG012437,-,-,l014188
RP11-231L11.1,-,NONHSAG036234,-,-,l014189
RP11-231L11.3,-,NONHSAG036232,-,-,l014190
RP11-231N3.1,-,NONHSAG007714,-,-,l014191
RP11-231P20.2,-,NONHSAG000759,-,-,l014192
RP11-231P20.5,-,NONHSAG000762,-,-,l014193
RP11-232C2.1,-,NONHSAG015571,-,-,l014194
RP11-232C2.2,-,NONHSAG015570,-,-,l014195
RP11-232C2.3,-,NONHSAG015569,-,-,l014196
RP11-232D9.2,-,NONHSAG055157,-,-,l014197
RP11-232L2.2,-,NONHSAG040689,-,-,l014198
RP11-233E12.2,-,NONHSAG002293,-,-,l014199
RP11-233G1.4,-,NONHSAG010578,-,-,l014200
RP11-234B24.2,-,NONHSAG010253,-,-,l014201
RP11-234K24.3,-,NONHSAG031699,-,-,l014202
RP11-234N17.1,-,NONHSAG002189,-,-,l014203
RP11-235C23.5,-,NONHSAG053108,-,-,l014204
RP11-235D19.2,-,NONHSAG002877,-,-,l014205
RP11-235E17.4,-,NONHSAG020539,-,-,l014206
RP11-235E17.5,-,NONHSAG020540,-,-,l014207
RP11-235E17.6,-,NONHSAG020542,-,-,l014208
RP11-235G24.1,-,NONHSAG045328,-,-,l014209
RP11-235G24.2,-,NONHSAG045330,-,-,l014210
RP11-236B18.2,-,NONHSAG006514,-,-,l014211
RP11-236J17.3,-,NONHSAG007577,-,-,l014212
RP11-236J17.5,-,NONHSAG007579,-,-,l014213
RP11-236J17.6,-,NONHSAG007578,-,-,l014214
RP11-236L14.1,-,NONHSAG017998,-,-,l014215
RP11-236P13.1,-,NONHSAG038764,-,-,l014216
RP11-238I10.1,-,NONHSAG051057,-,-,l014217
RP11-238K6.2,-,NONHSAG051379,-,-,l014218
RP11-239E10.3,-,NONHSAG004403,-,-,l014219
RP11-23B7.3,-,NONHSAG007710,-,-,l014220
RP11-23D24.2,-,NONHSAG036431,-,-,l014221
RP11-23E19.1,-,NONHSAG019878,-,-,l014222
RP11-23F23.2,-,NONHSAG007487,-,-,l014223
RP11-23F23.3,-,NONHSAG007489,-,-,l014224
RP11-23I7.1,-,NONHSAG004038,-,-,l014225
RP11-23N2.4,-,NONHSAG016932,-,-,l014226
RP11-23P13.6,-,NONHSAG016665,-,-,l014227
RP11-240D10.4,-,NONHSAG001552,-,-,l014228
RP11-240M16.1,-,NONHSAG044963,-,-,l014229
RP11-240M16.2,-,NONHSAG044966,-,-,l014230
RP11-241F15.3,-,NONHSAG037916,-,-,l014231
RP11-241F15.7,-,NONHSAG037920,-,-,l014232
RP11-241G9.3,-,NONHSAG040618,-,-,l014233
RP11-241J12.3,-,NONHSAG040861,-,-,l014234
RP11-242C19.2,-,NONHSAG054207,-,-,l014235
RP11-242D8.1,-,NONHSAG021875,-,-,l014236
RP11-242F24.1,-,NONHSAG000253,-,-,l014237
RP11-242J7.1,-,NONHSAG039497,-,-,l014238
RP11-242O24.3,-,NONHSAG000852,-,-,l014239
RP11-242P2.1,-,NONHSAG015578,-,-,l014240
RP11-243A14.1,-,NONHSAG018541,-,-,l014241
RP11-243A14.3,-,NONHSAG018543,-,-,l014242
RP11-243E13.1,-,NONHSAG023350,-,-,l014243
RP11-243E13.2,-,NONHSAG023348,-,-,l014244
RP11-243J16.7,-,NONHSAG031585,-,-,l014245
RP11-243M12.1,-,NONHSAG001604,-,-,l014246
RP11-243M5.1,-,NONHSAG012761,-,-,l014247
RP11-244B22.3,-,NONHSAG019294,-,-,l014248
RP11-244F12.1,-,NONHSAG017119,-,-,l014249
RP11-244F12.2,-,NONHSAG017122,-,-,l014250
RP11-244F12.3,-,NONHSAG017120,-,-,l014251
RP11-244H3.1,-,-,-,-,l014252
RP11-244K5.1,-,NONHSAG045135,-,-,l014253
RP11-244N9.4,-,NONHSAG052995,-,-,l014254
RP11-244O19.1,-,NONHSAG053359,-,-,l014255
RP11-245J24.1,-,NONHSAG006969,-,-,l014256
RP11-245J9.2,-,-,-,-,l014257
RP11-245M24.1,-,NONHSAG054340,-,-,l014258
RP11-245P10.4,-,NONHSAG004541,-,-,l014259
RP11-245P10.6,-,NONHSAG004538,-,-,l014260
RP11-246A10.1,-,NONHSAG036410,-,-,l014261
RP11-246K15.1,-,NONHSAG050298,-,-,l014262
RP11-247A12.2,-,NONHSAG053574,-,-,l014263
RP11-247A12.7,-,NONHSAG053572,-,-,l014264
RP11-247I13.7,-,NONHSAG033714,-,-,l014265
RP11-247L20.4,-,NONHSAG014910,-,-,l014266
RP11-248G5.8,-,NONHSAG013569,-,-,l014267
RP11-248J18.2,-,NONHSAG014923,-,-,l014268
SAV1,-,NONHSAG014926,-,-,l014269
RP11-248J23.5,-,NONHSAG006593,-,-,l014270
RP11-248N22.1,-,NONHSAG039372,-,-,l014271
RP11-249C24.10,-,NONHSAG019535,-,-,l014272
RP11-249C24.11,-,NONHSAG019537,-,-,l014273
RP11-249M12.2,-,NONHSAG041323,-,-,l014274
RP11-24B19.3,-,NONHSAG013550,-,-,l014275
RP11-24B19.4,-,NONHSAG013549,-,-,l014276
RP11-24C3.2,-,NONHSAG035023,-,-,l014277
RP1-124C6.1,-,NONHSAG044642,-,-,l014278
RP11-24F11.2,-,NONHSAG034950,-,-,l014279
RP11-24H2.2,-,NONHSAG013589,-,-,l014280
RP11-24I21.1,-,NONHSAG039082,-,-,l014281
RP11-24J19.1,-,NONHSAG017931,-,-,l014282
RP11-24J23.2,-,NONHSAG001712,-,-,l014283
RP11-24M17.4,-,NONHSAG017486,-,-,l014284
RP11-24N18.1,-,NONHSAG018999,-,-,l014285
RP11-24O6.2,-,NONHSAG054124,-,-,l014286
RP11-24P14.1,-,NONHSAG002281,-,-,l014287
RP11-24P4.1,-,NONHSAG049692,-,-,l014288
RP11-250B2.3,-,NONHSAG044217,-,-,l014289
RP11-250B2.5,-,NONHSAG044219,-,-,l014290
RP11-251M1.1,-,NONHSAG053802,-,-,l014291
RP11-251P6.1,-,NONHSAG002277,-,-,l014292
RP11-252A24.2,-,NONHSAG019971,-,-,l014293
RP11-252A24.3,-,NONHSAG019972,-,-,l014294
RP11-252A24.7,-,NONHSAG019977,-,-,l014295
RP11-252C15.1,-,NONHSAG049587,-,-,l014296
RP11-252E2.1,-,NONHSAG019992,-,-,l014297
RP11-252E2.2,-,NONHSAG019993,-,-,l014298
RP11-252I13.2,-,NONHSAG041193,-,-,l014299
RP11-252K23.1,-,NONHSAG020001,-,-,l014300
RP11-252K23.2,-,NONHSAG020002,-,-,l014301
RP11-252M21.6,-,NONHSAG013165,-,-,l014302
RP11-252P19.1,-,NONHSAG045379,-,-,l014303
RP11-252P19.3,-,-,-,-,l014304
RP11-253E3.3,-,NONHSAG010207,-,-,l014305
RP11-253I19.3,-,NONHSAG010525,-,-,l014306
RP11-757G14.1,-,NONHSAG010520,-,-,l014307
RP11-253M7.1,-,NONHSAG017282,-,-,l014308
RP11-253M7.4,-,NONHSAG017286,-,-,l014309
RP11-254F19.3,-,NONHSAG020174,-,-,l014310
RP11-254I22.1,-,NONHSAG041072,-,-,l014311
RP11-254I22.2,-,NONHSAG041075,-,-,l014312
RP11-255A11.21,-,NONHSAG052035,-,-,l014313
RP11-255G12.1,-,-,-,-,l014314
RP11-255G12.2,-,NONHSAG014943,-,-,l014315
RP11-255H23.2,-,NONHSAG025362,-,-,l014316
RP11-255H23.4,-,NONHSAG025364,-,-,l014317
RP11-255J3.3,-,NONHSAG051656,-,-,l014318
RP11-255L13.1,-,NONHSAG050697,-,-,l014319
RP11-255M2.2,-,NONHSAG017988,-,-,l014320
RP11-256G5.1,-,NONHSAG043788,-,-,l014321
RP11-256I23.1,-,NONHSAG030591,-,-,l014322
RP11-256I23.2,-,NONHSAG030594,-,-,l014323
RP11-256I23.3,-,NONHSAG030602,-,-,l014324
RP11-256I9.2,-,NONHSAG019666,-,-,l014325
RP11-256I9.3,-,NONHSAG019667,-,-,l014326
RP11-256L11.1,-,NONHSAG012239,-,-,l014327
RP11-256L11.3,-,NONHSAG012240,-,-,l014328
RP11-256L6.2,-,NONHSAG011989,-,-,l014329
RP11-256P1.1,-,NONHSAG041670,-,-,l014330
RP11-257A22.1,-,NONHSAG038056,-,-,l014331
RP11-257I14.1,-,NONHSAG005934,-,-,l014332
RP11-257I8.1,-,NONHSAG041421,-,-,l014333
RP11-258A12.3,-,-,-,-,l014334
RP11-258B16.1,-,NONHSAG023664,-,-,l014335
RP11-258C19.5,-,NONHSAG054544,-,-,l014336
RP11-258C19.7,-,NONHSAG054549,-,-,l014337
RP11-258F1.1,-,NONHSAG021042,-,-,l014338
RP11-258F22.1,-,NONHSAG005639,-,-,l014339
RP11-258J10.1,-,NONHSAG049959,-,-,l014340
RP11-258O13.1,-,NONHSAG009196,-,-,l014341
RP11-259K5.2,-,NONHSAG034769,-,-,l014342
RP11-259O2.1,-,NONHSAG039690,-,-,l014343
RP11-259O2.3,-,-,-,-,l014344
RP11-259P1.1,-,NONHSAG033575,-,-,l014345
RP11-259P15.4,-,NONHSAG036774,-,-,l014346
RP11-25C19.3,-,NONHSAG006888,-,-,l014347
RP11-25D3.1,-,NONHSAG023592,-,-,l014348
RP11-25H12.1,-,NONHSAG038076,-,-,l014349
RP11-25I11.1,-,NONHSAG023626,-,-,l014350
RP11-25I15.2,-,NONHSAG010936,-,-,l014351
RP11-25I15.3,-,NONHSAG010938,-,-,l014352
RP1-125I3.2,-,NONHSAG000745,-,-,l014353
RP11-25I9.2,-,NONHSAG009561,-,-,l014354
RP11-25J23.3,-,NONHSAG013851,-,-,l014355
RP11-25J3.2,-,NONHSAG011722,-,-,l014356
RP11-25K19.1,-,NONHSAG050314,-,-,l014357
RP11-25L3.3,-,NONHSAG024156,-,-,l014358
RP11-260A9.6,-,NONHSAG021242,-,-,l014359
RP11-260E18.1,-,NONHSAG039979,-,-,l014360
RP11-260G13.1,-,NONHSAG014603,-,-,l014361
RP11-260M19.2,-,NONHSAG016050,-,-,l014362
RP11-260O18.1,-,NONHSAG035491,-,-,l014363
RP11-261C10.2,-,NONHSAG004827,-,-,l014364
RP11-261C10.7,-,NONHSAG004828,-,-,l014365
RP11-261C10.4,-,NONHSAG004831,-,-,l014366
RP11-261N11.8,-,NONHSAG032280,-,-,l014367
RP11-261P24.2,-,NONHSAG014027,-,-,l014368
RP11-261P9.4,-,NONHSAG032150,-,-,l014369
RP11-262A12.1,-,NONHSAG009566,-,-,l014370
RP11-262H14.1,-,NONHSAG052409,-,-,l014371
