Gene ID,Symbol,Protein,Cell Line,ID Set
HSALNG0039283,"LINC01060,LINC02508",BCLAF1,HepG2,NONHSAG088084.2;ENSG00000249378.6;NR_033869;HSALNG0039283
HSALNG0039283,"LINC01060,LINC02508",HNRNPM,HepG2,NONHSAG088084.2;ENSG00000249378.6;NR_033869;HSALNG0039283
HSALNG0039283,"LINC01060,LINC02508",CSTF2,HepG2,NONHSAG088084.2;ENSG00000249378.6;NR_033869;HSALNG0039283
HSALNG0039309,-,SUGP2,HepG2,NONHSAG089879.2;N/A;N/A;HSALNG0039309
HSALNG0039309,-,MATR3,HepG2,NONHSAG089879.2;N/A;N/A;HSALNG0039309
HSALNG0039309,-,PTBP1,HepG2,NONHSAG089879.2;N/A;N/A;HSALNG0039309
HSALNG0148521,-,SUGP2,HepG2,N/A;ENSG00000249877.1;N/A;HSALNG0148521
HSALNG0148521,-,MATR3,HepG2,N/A;ENSG00000249877.1;N/A;HSALNG0148521
HSALNG0148521,-,PTBP1,HepG2,N/A;ENSG00000249877.1;N/A;HSALNG0148521
HSALNG0039447,-,DDX59,HepG2,NONHSAG039630.2;N/A;N/A;HSALNG0039447
HSALNG0039447,-,HNRNPK,K562,NONHSAG039630.2;N/A;N/A;HSALNG0039447
HSALNG0039449,SLC9A3-AS1,CSTF2T,HepG2,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,NCBP2,HepG2,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,FAM120A,HepG2,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,PRPF4,HepG2,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,XPO5,HepG2,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,DROSHA,K562,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039449,SLC9A3-AS1,CSTF2T,K562,NONHSAG039631.3;ENSG00000225138.8;NR_125375;HSALNG0039449
HSALNG0039534,-,HNRNPK,HepG2,NONHSAG039664.3;ENSG00000249201.2;NR_109911;HSALNG0039534
HSALNG0039572,-,NCBP2,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,BCLAF1,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,DDX3X,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,GRWD1,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,TIA1,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,DDX3X,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,HLTF,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,XPO5,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,SAFB2,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,U2AF2,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,BCCIP,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,HNRNPM,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,SLTM,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,HNRNPM,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,EXOSC5,K562,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,EXOSC5,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,PRPF8,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039572,-,PPIG,HepG2,NONHSAG039676.3;N/A;N/A;HSALNG0039572
HSALNG0039733,LINC01019,HNRNPL,HepG2,NONHSAG039707.2;ENSG00000248118.2;NR_033898;HSALNG0039733
HSALNG0039733,LINC01019,XPO5,HepG2,NONHSAG039707.2;ENSG00000248118.2;NR_033898;HSALNG0039733
HSALNG0039733,LINC01019,AGGF1,HepG2,NONHSAG039707.2;ENSG00000248118.2;NR_033898;HSALNG0039733
HSALNG0040004,MIR4458HG,DDX3X,K562,NONHSAG039785.3;ENSG00000247516.8;NR_039989;HSALNG0040004
HSALNG0040235,LINC01194,KHSRP,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,QKI,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,KHDRBS1,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,TARDBP,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,HNRNPM,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,SAFB2,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,EXOSC5,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,PTBP1,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,HNRNPL,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,ILF3,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,SLTM,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040235,LINC01194,LSM11,K562,NONHSAG090021.1;ENSG00000248131.6;NR_033383;HSALNG0040235
HSALNG0040237,-,KHSRP,K562,NONHSAG090022.1;N/A;N/A;HSALNG0040237
HSALNG0040237,-,TARDBP,K562,NONHSAG090022.1;N/A;N/A;HSALNG0040237
HSALNG0040237,-,QKI,K562,NONHSAG090022.1;N/A;N/A;HSALNG0040237
HSALNG0040245,LINC02220,NSUN2,K562,NONHSAG091665.2;ENSG00000248457.1;NR_147005;HSALNG0040245
HSALNG0040428,-,LARP7,K562,N/A;N/A;N/A;HSALNG0040428
HSALNG0040424,-,LARP7,K562,N/A;N/A;N/A;HSALNG0040424
HSALNG0040425,-,LARP7,K562,N/A;N/A;N/A;HSALNG0040425
HSALNG0040474,LINC02100,LSM11,K562,NONHSAG091716.2;ENSG00000248693.1;XR_001742616;HSALNG0040474
HSALNG0040499,-,PTBP1,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,KHDRBS1,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,KHSRP,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,TARDBP,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,MATR3,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,U2AF2,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,HNRNPM,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,SAFB2,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,QKI,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,EXOSC5,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0040499,-,HNRNPL,K562,NONHSAG040021.2;ENSG00000249174.1;N/A;HSALNG0040499
HSALNG0148822,-,KHDRBS1,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,KHSRP,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,TARDBP,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,MATR3,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,U2AF2,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,HNRNPM,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,SAFB2,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,QKI,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,EXOSC5,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,PTBP1,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0148822,-,HNRNPL,K562,N/A;N/A;N/A;HSALNG0148822
HSALNG0040551,-,NCBP2,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,GRWD1,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,UCHL5,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,BCLAF1,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,EIF3H,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,PPIG,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,CSTF2T,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,AKAP8L,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,NOLC1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,HNRNPA1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,EWSR1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,NONO,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,KHSRP,HepG2,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,DROSHA,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,TAF15,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,FUS,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,CSTF2T,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,SRSF1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,TIA1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040551,-,SMNDC1,K562,NONHSAG040038.2;N/A;N/A;HSALNG0040551
HSALNG0040552,-,NONO,K562,NONHSAG112273.1;N/A;N/A;HSALNG0040552
HSALNG0040552,-,KHSRP,HepG2,NONHSAG112273.1;N/A;N/A;HSALNG0040552
HSALNG0040552,-,SRSF1,K562,NONHSAG112273.1;N/A;N/A;HSALNG0040552
HSALNG0040781,PURPL,GRWD1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,U2AF2,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,TIA1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,SRSF1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,KHSRP,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,HNRNPC,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,SAFB,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,HNRNPL,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,CSTF2,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,HNRNPC,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,TAF15,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,ZC3H11A,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,TIAL1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,KHSRP,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,PRPF8,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,FUS,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,RBM15,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,NCBP2,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,HLTF,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,QKI,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,TRA2A,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,BCLAF1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,U2AF1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,QKI,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,SF3B4,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,SMNDC1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,SF3A3,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,KHDRBS1,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,TARDBP,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,RBFOX2,K562,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040781,PURPL,HNRNPA1,HepG2,NONHSAG040081.3;ENSG00000250337.7;NR_038848;HSALNG0040781
HSALNG0040826,-,RBM15,K562,NONHSAG090876.1;ENSG00000250453.2;N/A;HSALNG0040826
HSALNG0040826,-,KHSRP,K562,NONHSAG090876.1;ENSG00000250453.2;N/A;HSALNG0040826
HSALNG0040861,LINC02109,KHSRP,K562,NONHSAG040100.2;ENSG00000259786.7;NR_130777;HSALNG0040861
HSALNG0040861,LINC02109,PRPF8,K562,NONHSAG040100.2;ENSG00000259786.7;NR_130777;HSALNG0040861
HSALNG0040861,LINC02109,PPIL4,K562,NONHSAG040100.2;ENSG00000259786.7;NR_130777;HSALNG0040861
HSALNG0040861,LINC02109,SAFB2,K562,NONHSAG040100.2;ENSG00000259786.7;NR_130777;HSALNG0040861
HSALNG0040981,-,SUGP2,HepG2,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0040981,-,MATR3,K562,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0040981,-,MATR3,HepG2,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0040981,-,U2AF2,HepG2,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0040981,-,HNRNPM,HepG2,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0040981,-,KHSRP,K562,NONHSAG040136.2;ENSG00000250764.1;N/A;HSALNG0040981
HSALNG0041027,-,GPKOW,K562,NONHSAG040143.2;ENSG00000250697.2;N/A;HSALNG0041027
HSALNG0041027,-,XRCC6,K562,NONHSAG040143.2;ENSG00000250697.2;N/A;HSALNG0041027
HSALNG0041066,-,HNRNPL,HepG2,
HSALNG0041069,-,LSM11,K562,N/A;N/A;N/A;HSALNG0041069
HSALNG0041069,-,KHSRP,K562,N/A;N/A;N/A;HSALNG0041069
HSALNG0041069,-,HNRNPL,HepG2,N/A;N/A;N/A;HSALNG0041069
HSALNG0041069,-,PTBP1,K562,N/A;N/A;N/A;HSALNG0041069
HSALNG0041074,-,TARDBP,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,HNRNPL,HepG2,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,HNRNPL,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,GRWD1,HepG2,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,ZNF622,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,GRWD1,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,UCHL5,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,RBM15,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,BCLAF1,HepG2,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,SRSF1,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,TIA1,K562,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041074,-,PPIG,HepG2,NONHSAG040161.3;N/A;N/A;HSALNG0041074
HSALNG0041075,-,NOLC1,K562,NONHSAG040162.2;N/A;N/A;HSALNG0041075
HSALNG0041075,-,EWSR1,K562,NONHSAG040162.2;N/A;N/A;HSALNG0041075
HSALNG0041075,-,NONO,K562,NONHSAG040162.2;N/A;N/A;HSALNG0041075
HSALNG0041075,-,TAF15,K562,NONHSAG040162.2;N/A;N/A;HSALNG0041075
HSALNG0041075,-,FUS,K562,NONHSAG040162.2;N/A;N/A;HSALNG0041075
HSALNG0041076,-,EWSR1,K562,NONHSAG090905.1;N/A;N/A;HSALNG0041076
HSALNG0041285,OSMR-AS1,SUGP2,HepG2,NONHSAG090932.1;ENSG00000249740.3;NR_109951;HSALNG0041285
HSALNG0041285,OSMR-AS1,HNRNPL,HepG2,NONHSAG090932.1;ENSG00000249740.3;NR_109951;HSALNG0041285
HSALNG0041285,OSMR-AS1,CSTF2,HepG2,NONHSAG090932.1;ENSG00000249740.3;NR_109951;HSALNG0041285
HSALNG0041294,-,SUGP2,HepG2,NONHSAG091943.2;N/A;N/A;HSALNG0041294
HSALNG0041294,-,CSTF2,HepG2,NONHSAG091943.2;N/A;N/A;HSALNG0041294
HSALNG0041294,-,HNRNPL,HepG2,NONHSAG091943.2;N/A;N/A;HSALNG0041294
HSALNG0041494,-,ILF3,K562,NONHSAG090946.1;N/A;N/A;HSALNG0041494
HSALNG0041494,-,RBM15,K562,NONHSAG090946.1;N/A;N/A;HSALNG0041494
HSALNG0041494,-,SLTM,K562,NONHSAG090946.1;N/A;N/A;HSALNG0041494
HSALNG0041494,-,PTBP1,HepG2,NONHSAG090946.1;N/A;N/A;HSALNG0041494
HSALNG0041494,-,PTBP1,K562,NONHSAG090946.1;N/A;N/A;HSALNG0041494
HSALNG0041486,-,RBM15,K562,NONHSAG090943.2;ENSG00000177738.4;NR_104651;HSALNG0041486
HSALNG0041486,-,SLTM,K562,NONHSAG090943.2;ENSG00000177738.4;NR_104651;HSALNG0041486
HSALNG0041486,-,ILF3,K562,NONHSAG090943.2;ENSG00000177738.4;NR_104651;HSALNG0041486
HSALNG0041486,-,PTBP1,HepG2,NONHSAG090943.2;ENSG00000177738.4;NR_104651;HSALNG0041486
HSALNG0041486,-,PTBP1,K562,NONHSAG090943.2;ENSG00000177738.4;NR_104651;HSALNG0041486
HSALNG0041490,-,U2AF2,K562,NONHSAG040302.3;ENSG00000215068.8;NR_015447;HSALNG0041490
HSALNG0041493,-,RBM15,K562,NONHSAG040302.3;N/A;N/A;HSALNG0041493
HSALNG0041522,NNT-AS1,FUBP3,HepG2,NONHSAG040320.3;ENSG00000248092.8;NR_073113;HSALNG0041522
HSALNG0041522,NNT-AS1,KHSRP,HepG2,NONHSAG040320.3;ENSG00000248092.8;NR_073113;HSALNG0041522
HSALNG0041522,NNT-AS1,PTBP1,HepG2,NONHSAG040320.3;ENSG00000248092.8;NR_073113;HSALNG0041522
HSALNG0041522,NNT-AS1,PTBP1,K562,NONHSAG040320.3;ENSG00000248092.8;NR_073113;HSALNG0041522
HSALNG0041565,-,KHSRP,K562,NONHSAG040333.3;ENSG00000272335.1;N/A;HSALNG0041565
HSALNG0041565,-,ZC3H11A,K562,NONHSAG040333.3;ENSG00000272335.1;N/A;HSALNG0041565
HSALNG0041819,LINC01033,TARDBP,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,EIF4G2,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,ZNF622,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,HNRNPA1,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,UPF1,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,YBX3,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,HNRNPL,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,HNRNPK,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,AQR,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,RBM22,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,GRWD1,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,KHSRP,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,MATR3,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,ILF3,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,SAFB2,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,LSM11,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,PTBP1,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,KHDRBS1,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,UCHL5,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,GPKOW,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,PPIL4,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,QKI,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,EXOSC5,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,LARP4,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041819,LINC01033,SAFB,K562,NONHSAG090182.2;ENSG00000249069.8;NR_126379;HSALNG0041819
HSALNG0041932,-,HLTF,HepG2,NONHSAG040420.3;N/A;N/A;HSALNG0041932
HSALNG0041950,LINC01948,GRWD1,HepG2,NONHSAG040423.3;ENSG00000248727.6;NR_104664;HSALNG0041950
HSALNG0041950,LINC01948,HNRNPL,HepG2,NONHSAG040423.3;ENSG00000248727.6;NR_104664;HSALNG0041950
HSALNG0041950,LINC01948,SUGP2,HepG2,NONHSAG040423.3;ENSG00000248727.6;NR_104664;HSALNG0041950
HSALNG0041950,LINC01948,HNRNPM,HepG2,NONHSAG040423.3;ENSG00000248727.6;NR_104664;HSALNG0041950
HSALNG0041990,-,TROVE2,K562,NONHSAG040441.3;N/A;N/A;HSALNG0041990
HSALNG0042101,PART1,GRWD1,HepG2,NONHSAG040472.3;ENSG00000152931.9;NR_024617;HSALNG0042101
HSALNG0042135,SMIM15-AS1,GTF2F1,K562,NONHSAG040483.3;ENSG00000251279.1;NR_109908;HSALNG0042135
HSALNG0042135,SMIM15-AS1,CSTF2T,K562,NONHSAG040483.3;ENSG00000251279.1;NR_109908;HSALNG0042135
HSALNG0042186,-,LIN28B,K562,N/A;N/A;N/A;HSALNG0042186
HSALNG0042186,-,PUM2,K562,N/A;N/A;N/A;HSALNG0042186
HSALNG0042377,-,MATR3,K562,NONHSAG040564.2;ENSG00000250421.5;N/A;HSALNG0042377
HSALNG0042377,-,EXOSC5,K562,NONHSAG040564.2;ENSG00000250421.5;N/A;HSALNG0042377
HSALNG0042377,-,HNRNPL,K562,NONHSAG040564.2;ENSG00000250421.5;N/A;HSALNG0042377
HSALNG0148885,-,EXOSC5,K562,N/A;N/A;N/A;HSALNG0148885
HSALNG0148885,-,HNRNPL,K562,N/A;N/A;N/A;HSALNG0148885
HSALNG0042734,-,TARDBP,K562,NONHSAG090265.1;ENSG00000271815.1;N/A;HSALNG0042734
HSALNG0042878,SCAMP1-AS1,PRPF8,HepG2,NONHSAG040804.3;ENSG00000245556.3;NR_105014;HSALNG0042878
HSALNG0042910,-,TROVE2,K562,NONHSAG040813.2;N/A;N/A;HSALNG0042910
HSALNG0042912,-,TROVE2,K562,N/A;N/A;N/A;HSALNG0042912
HSALNG0043014,RASGRF2-AS1,HNRNPL,HepG2,NONHSAG040864.3;ENSG00000251450.2;NR_105015;HSALNG0043014
HSALNG0043020,CKMT2-AS1,SUGP2,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,HNRNPL,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,MATR3,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,QKI,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,HNRNPM,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,EXOSC5,K562,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043020,CKMT2-AS1,EXOSC5,HepG2,NONHSAG091071.1;ENSG00000247572.8;NR_034121;HSALNG0043020
HSALNG0043022,-,SUGP2,HepG2,NONHSAG091072.1;N/A;N/A;HSALNG0043022
HSALNG0043022,-,MATR3,HepG2,NONHSAG091072.1;N/A;N/A;HSALNG0043022
