NoncodeGeneID,tarName
NONMMUG014302.2,Upf1
NONMMUG014302.2,Fus
NONMMUG014303.2,Fus
NONMMUG014303.2,Tdp43
NONMMUG014304.2,Upf1
NONMMUG014304.2,Fus
NONMMUG014304.2,Tdp43
NONMMUG014305.2,Tdp43
NONMMUG014305.2,Fus
NONMMUG014306.2,Fus
NONMMUG014307.2,Upf1
NONMMUG014307.2,Tdp43
NONMMUG014307.2,Fus
NONMMUG014308.2,Fus
NONMMUG014309.2,Fus
NONMMUG060537.1,Upf1
NONMMUG060537.1,Tdp43
NONMMUG060537.1,Fus
NONMMUG014310.2,Upf1
NONMMUG014310.2,Tdp43
NONMMUG014310.2,Fus
NONMMUG060538.1,Fus
NONMMUG060538.1,Tdp43
NONMMUG014312.2,Upf1
NONMMUG014312.2,Fus
NONMMUG014312.2,Tdp43
NONMMUG090429.1,JARID2
NONMMUG090429.1,Upf1
NONMMUG090429.1,Fus
NONMMUG090429.1,PABPC1
NONMMUG090429.1,Tdp43
NONMMUG090429.1,FMRP
NONMMUG090429.1,Celf1
NONMMUG014320.2,Fus
NONMMUG014320.2,Tdp43
NONMMUG014321.2,Upf1
NONMMUG014321.2,Mbnl1
NONMMUG014321.2,Fus
NONMMUG014321.2,Tdp43
NONMMUG014322.2,Tdp43
NONMMUG014322.2,Upf1
NONMMUG060543.1,Upf1
NONMMUG060543.1,Tdp43
NONMMUG014323.2,Tdp43
NONMMUG060545.1,Tdp43
NONMMUG014325.2,Fus
NONMMUG014329.2,JARID2
NONMMUG014331.2,Tdp43
NONMMUG014331.2,Fus
NONMMUG060559.1,Fus
NONMMUG060559.1,Tdp43
NONMMUG014332.2,Fus
NONMMUG014332.2,Tdp43
NONMMUG014333.2,Tdp43
NONMMUG014333.2,Upf1
NONMMUG014334.2,Upf1
NONMMUG014334.2,Tdp43
NONMMUG060560.1,Tdp43
NONMMUG059795.1,Tdp43
NONMMUG014335.2,Tdp43
NONMMUG059796.1,Tdp43
NONMMUG014336.2,Celf1
NONMMUG014336.2,PABPC1
NONMMUG014336.2,Fus
NONMMUG014336.2,FMRP
NONMMUG014336.2,Tdp43
NONMMUG014340.2,Tdp43
NONMMUG059801.2,Fus
NONMMUG059801.2,Tdp43
NONMMUG096663.1,Fus
NONMMUG096663.1,Tdp43
NONMMUG014343.2,JARID2
NONMMUG014343.2,Upf1
NONMMUG014343.2,Tdp43
NONMMUG014343.2,Celf1
NONMMUG014343.2,Fus
NONMMUG014343.2,FMRP
NONMMUG014343.2,PABPC1
NONMMUG014344.2,Tdp43
NONMMUG014344.2,Upf1
NONMMUG014344.2,TYY1
NONMMUG014344.2,Pou5f1
NONMMUG014344.2,TTP
NONMMUG014344.2,RFOX2
NONMMUG014344.2,FMR1
NONMMUG059805.1,Upf1
NONMMUG060576.1,Upf1
NONMMUG060576.1,TYY1
NONMMUG060576.1,Pou5f1
NONMMUG014345.2,Tdp43
NONMMUG090432.1,Tdp43
NONMMUG014348.2,Tdp43
NONMMUG014350.2,Upf1
NONMMUG014350.2,FMRP
NONMMUG059809.1,Tdp43
NONMMUG059809.1,FMRP
NONMMUG059809.1,Fus
NONMMUG059809.1,Celf1
NONMMUG014353.2,Tdp43
NONMMUG014353.2,FMRP
NONMMUG014353.2,Fus
NONMMUG014353.2,Celf1
NONMMUG014354.2,Fus
NONMMUG014354.2,Tdp43
NONMMUG014354.2,RFOX2
NONMMUG014354.2,-
NONMMUG014355.2,Tardbp
NONMMUG014355.2,Tdp43
NONMMUG014355.2,Fus
NONMMUG059810.1,Tardbp
NONMMUG059810.1,Fus
NONMMUG059810.1,Tdp43
NONMMUG014356.2,Fus
NONMMUG014356.2,Tdp43
NONMMUG014357.2,Tdp43
NONMMUG014357.2,Fus
NONMMUG090648.1,Fus
NONMMUG090648.1,Tdp43
NONMMUG090648.1,Upf1
NONMMUG090648.1,RFOX2
NONMMUG090648.1,TYY1
NONMMUG090648.1,Pou5f1
NONMMUG090648.1,-
NONMMUG059811.1,Fus
NONMMUG059811.1,Tdp43
NONMMUG014358.2,Fus
NONMMUG014358.2,Tdp43
NONMMUG014358.2,RFOX2
NONMMUG014358.2,TYY1
NONMMUG014358.2,Pou5f1
NONMMUG014358.2,-
NONMMUG059812.1,Fus
NONMMUG059812.1,Tdp43
NONMMUG059812.1,TYY1
NONMMUG014359.2,Fus
NONMMUG014359.2,Tdp43
NONMMUG014362.2,Tdp43
NONMMUG014363.2,Tdp43
NONMMUG014363.2,Fus
NONMMUG014364.2,Fus
NONMMUG014364.2,Tdp43
NONMMUG059815.1,Tdp43
NONMMUG059816.1,Tdp43
NONMMUG014365.2,Tdp43
NONMMUG014370.2,Fus
NONMMUG014371.2,Tdp43
NONMMUG014372.2,FMR1
NONMMUG014372.2,TYY1
NONMMUG014372.2,Pou5f1
NONMMUG014372.2,VIGLN
NONMMUG014373.2,Tdp43
NONMMUG014374.2,Tdp43
NONMMUG014376.2,Upf1
NONMMUG014376.2,Fus
NONMMUG014377.2,Tdp43
NONMMUG059839.1,Tdp43
NONMMUG014380.2,Upf1
NONMMUG014380.2,FMRP
NONMMUG014382.2,Upf1
NONMMUG014382.2,Tdp43
NONMMUG014382.2,TTP
NONMMUG014382.2,RFOX2
NONMMUG014383.2,TTP
NONMMUG014383.2,RFOX2
NONMMUG014383.2,TYY1
NONMMUG014383.2,Pou5f1
NONMMUG014383.2,Tdp43
NONMMUG014383.2,Fus
NONMMUG014383.2,FMRP
NONMMUG014383.2,PABP1
NONMMUG014383.2,QKI
NONMMUG014383.2,VIGLN
NONMMUG014383.2,Upf1
NONMMUG014383.2,FMR1
NONMMUG014383.2,Elavl1
NONMMUG014384.2,Fus
NONMMUG014384.2,Tdp43
NONMMUG014384.2,RFOX2
NONMMUG014384.2,Pou5f1
NONMMUG014385.2,Tdp43
NONMMUG014385.2,Fus
NONMMUG014385.2,FMRP
NONMMUG014385.2,RFOX2
NONMMUG060586.1,RFOX2
NONMMUG060586.1,Elavl1
NONMMUG060586.1,VIGLN
NONMMUG060586.1,TYY1
NONMMUG060586.1,Pou5f1
NONMMUG014386.2,Fus
NONMMUG014386.2,Celf1
NONMMUG014387.2,Fus
NONMMUG014387.2,Tdp43
NONMMUG014388.2,Fus
NONMMUG014388.2,Upf1
NONMMUG014388.2,Tdp43
NONMMUG014391.2,Fus
NONMMUG014391.2,Tdp43
NONMMUG014392.2,Upf1
NONMMUG014392.2,Fus
NONMMUG014392.2,Tdp43
NONMMUG014393.2,Fus
NONMMUG014394.2,Fus
NONMMUG014394.2,Tardbp
NONMMUG014394.2,Tdp43
NONMMUG014395.2,Nova1
NONMMUG014395.2,Fus
NONMMUG014395.2,Tdp43
NONMMUG014396.2,Upf1
NONMMUG014396.2,Tardbp
NONMMUG014396.2,Tdp43
NONMMUG014396.2,Fus
NONMMUG014397.2,Fus
NONMMUG014397.2,Tdp43
NONMMUG014398.2,Fus
NONMMUG014398.2,Tdp43
NONMMUG014399.2,RFOX2
NONMMUG014399.2,RBM10
NONMMUG013944.3,Fus
NONMMUG013944.3,RFOX2
NONMMUG013944.3,Upf1
NONMMUG013944.3,Tdp43
NONMMUG013944.3,Ptbp2
NONMMUG013944.3,PSPC1
NONMMUG013944.3,TIA1
NONMMUG013944.3,Elavl1
NONMMUG014404.2,Tdp43
NONMMUG014405.2,Tdp43
NONMMUG013945.2,Celf1
NONMMUG013945.2,RFOX2
NONMMUG013945.2,Pou5f1
NONMMUG013945.2,PABP1
NONMMUG013945.2,AGO2
NONMMUG013945.2,SFPQ
NONMMUG013945.2,PSPC1
NONMMUG014408.2,FMR1
NONMMUG014408.2,RFOX2
NONMMUG013946.2,Fus
NONMMUG013946.2,Tdp43
NONMMUG013946.2,RFOX2
NONMMUG013946.2,SFPQ
NONMMUG014409.2,Tdp43
NONMMUG014409.2,Fus
NONMMUG014410.2,Fus
NONMMUG013947.2,Fus
NONMMUG013947.2,Tdp43
NONMMUG014411.2,Tdp43
NONMMUG014411.2,Fus
NONMMUG014412.2,Tardbp
NONMMUG014412.2,Tdp43
NONMMUG014412.2,Fus
NONMMUG014413.2,Fus
NONMMUG014413.2,Tdp43
NONMMUG014414.2,Fus
NONMMUG014414.2,Tdp43
NONMMUG014415.2,Fus
NONMMUG014416.2,Fus
NONMMUG014416.2,Tdp43
NONMMUG014417.2,Fus
NONMMUG014417.2,Tdp43
NONMMUG014417.2,Celf1
NONMMUG014418.2,Upf1
NONMMUG014418.2,Tardbp
NONMMUG014418.2,Fus
NONMMUG014418.2,Tdp43
NONMMUG014418.2,Celf1
NONMMUG014419.2,Tdp43
NONMMUG014419.2,Fus
NONMMUG014420.2,Fus
NONMMUG014420.2,Tdp43
NONMMUG060630.1,Fus
NONMMUG060630.1,Tdp43
NONMMUG060630.1,FMRP
NONMMUG014421.2,Fus
NONMMUG014421.2,Tdp43
NONMMUG014421.2,FMRP
NONMMUG014423.2,FMRP
NONMMUG014426.2,Tdp43
NONMMUG014428.2,Tdp43
NONMMUG014429.2,Tdp43
NONMMUG014429.2,Fus
NONMMUG014430.2,Upf1
NONMMUG014430.2,Fus
NONMMUG014430.2,Tdp43
NONMMUG014431.2,Tardbp
NONMMUG014431.2,Tdp43
NONMMUG014431.2,Fus
NONMMUG014432.2,Fus
NONMMUG014433.2,Fus
NONMMUG014433.2,Tdp43
NONMMUG014433.2,RFOX2
NONMMUG014433.2,SFPQ
NONMMUG014433.2,Ptbp2
NONMMUG014433.2,AGO4
NONMMUG014433.2,AGO1
NONMMUG014433.2,AGO2
NONMMUG014433.2,-
NONMMUG014433.2,Upf1
NONMMUG060631.1,Fus
NONMMUG060631.1,Tdp43
NONMMUG060631.1,RFOX2
NONMMUG060631.1,SFPQ
NONMMUG060631.1,Ptbp2
NONMMUG014434.2,Fus
NONMMUG014435.2,Fus
NONMMUG014436.2,Tardbp
NONMMUG014436.2,Fus
NONMMUG014436.2,Tdp43
NONMMUG014436.2,Celf1
NONMMUG014437.2,Tdp43
NONMMUG014437.2,Fus
NONMMUG014438.2,Tdp43
NONMMUG014438.2,Fus
NONMMUG059874.1,Tdp43
NONMMUG059875.1,Tdp43
NONMMUG059875.1,Fus
NONMMUG059883.1,Tdp43
NONMMUG014441.2,Tdp43
NONMMUG013949.2,Upf1
NONMMUG013949.2,Tdp43
NONMMUG014443.2,Mbnl1
NONMMUG014444.2,Upf1
NONMMUG014445.2,Mbnl1
NONMMUG014445.2,Fus
NONMMUG014446.2,Tdp43
NONMMUG014446.2,Fus
NONMMUG014447.2,Tdp43
NONMMUG014447.2,Fus
NONMMUG014448.2,Tdp43
NONMMUG014448.2,Pou5f1
NONMMUG014448.2,RFOX2
NONMMUG014448.2,TTP
NONMMUG014448.2,TYY1
NONMMUG014449.2,Upf1
NONMMUG014450.2,Fus
NONMMUG014451.2,Mbnl1
NONMMUG014451.2,Tdp43
NONMMUG014451.2,Fus
NONMMUG059886.1,Tdp43
NONMMUG059886.1,Fus
NONMMUG014454.2,JARID2
NONMMUG014454.2,Upf1
NONMMUG014454.2,Tardbp
NONMMUG014454.2,Fus
NONMMUG014454.2,Tdp43
NONMMUG014455.2,Fus
NONMMUG014455.2,Tdp43
NONMMUG013950.2,Fus
NONMMUG013950.2,Tdp43
NONMMUG014458.2,Upf1
NONMMUG014458.2,Fus
NONMMUG014458.2,FMRP
NONMMUG014458.2,Tdp43
NONMMUG013951.2,Tdp43
NONMMUG013951.2,Fus
NONMMUG014460.2,Fus
NONMMUG014460.2,Tdp43
NONMMUG014461.2,Fus
NONMMUG014461.2,Tdp43
NONMMUG014462.2,Celf1
NONMMUG014462.2,Fus
NONMMUG014463.2,Upf1
NONMMUG014463.2,Fus
NONMMUG014463.2,FMRP
NONMMUG014463.2,Tdp43
NONMMUG014465.2,Fus
NONMMUG014465.2,Tdp43
NONMMUG059906.1,Fus
NONMMUG059906.1,Tdp43
NONMMUG014466.2,Fus
NONMMUG014466.2,Tdp43
NONMMUG014467.2,Fus
NONMMUG014467.2,Tdp43
NONMMUG014467.2,Celf1
NONMMUG014468.2,Tdp43
NONMMUG014468.2,Fus
NONMMUG014468.2,AGO2
NONMMUG014468.2,FMRP
NONMMUG014468.2,SFPQ
NONMMUG014468.2,FMR1
NONMMUG014468.2,Pou5f1
NONMMUG014468.2,Ptbp2
NONMMUG014468.2,RFOX2
NONMMUG014468.2,Upf1
NONMMUG014469.2,Fus
NONMMUG014469.2,AGO2
NONMMUG014469.2,Tdp43
NONMMUG014469.2,FMRP
NONMMUG014469.2,SFPQ
NONMMUG059907.1,Fus
NONMMUG059907.1,Tdp43
NONMMUG059908.1,Fus
NONMMUG059908.1,Tdp43
NONMMUG059909.1,Fus
NONMMUG059909.1,Tdp43
NONMMUG059910.1,Fus
NONMMUG059910.1,Tdp43
NONMMUG059911.1,Fus
NONMMUG059911.1,Tdp43
NONMMUG059912.1,Tdp43
NONMMUG059912.1,Fus
NONMMUG060680.1,Fus
NONMMUG060680.1,Tdp43
NONMMUG060680.1,Upf1
NONMMUG060680.1,FMRP
NONMMUG059913.1,Tdp43
NONMMUG059913.1,Fus
NONMMUG059914.1,Fus
NONMMUG013952.2,Fus
NONMMUG013952.2,Tdp43
NONMMUG013952.2,Nova1
NONMMUG013952.2,FMRP
NONMMUG013952.2,Upf1
NONMMUG013953.2,Fus
NONMMUG013953.2,Tdp43
NONMMUG014470.2,Tdp43
NONMMUG013954.2,Nova1
NONMMUG013954.2,FMRP
NONMMUG013954.2,Fus
NONMMUG013954.2,Tdp43
NONMMUG059436.1,Fus
NONMMUG059436.1,Tdp43
NONMMUG014472.2,Tdp43
NONMMUG014472.2,Upf1
NONMMUG059922.1,Tdp43
NONMMUG014476.2,Upf1
NONMMUG014477.2,Upf1
NONMMUG014478.3,Upf1
NONMMUG014480.2,Fus
NONMMUG014481.2,Fus
NONMMUG014481.2,Tdp43
NONMMUG014482.2,Fus
NONMMUG014482.2,Tdp43
NONMMUG014484.2,Tdp43
NONMMUG014484.2,Fus
NONMMUG014485.2,Fus
NONMMUG014485.2,Tdp43
NONMMUG014486.2,Fus
NONMMUG014486.2,Tdp43
NONMMUG014487.2,Upf1
NONMMUG014487.2,Fus
NONMMUG014487.2,Tdp43
NONMMUG014490.2,Upf1
NONMMUG014490.2,Fus
NONMMUG014490.2,Tdp43
NONMMUG014490.2,Ezh2
NONMMUG014490.2,Celf1
NONMMUG014491.2,Upf1
NONMMUG014491.2,Fus
NONMMUG014491.2,Tdp43
NONMMUG014491.2,Celf1
NONMMUG014492.2,Upf1
NONMMUG014492.2,Fus
NONMMUG014492.2,Tdp43
NONMMUG014493.2,Fus
NONMMUG014493.2,Tdp43
NONMMUG014493.2,Upf1
NONMMUG014494.2,Upf1
NONMMUG014494.2,Tdp43
NONMMUG014494.2,Fus
NONMMUG014495.2,JARID2
NONMMUG014495.2,Upf1
NONMMUG014495.2,Fus
NONMMUG014495.2,Tdp43
NONMMUG014496.2,Upf1
NONMMUG014496.2,Mbnl1
NONMMUG014496.2,Fus
NONMMUG014496.2,Celf1
NONMMUG014496.2,Tdp43
NONMMUG014496.2,Ezh2
NONMMUG014497.2,Upf1
NONMMUG014497.2,Fus
NONMMUG014497.2,Tdp43
NONMMUG014497.2,Ezh2
NONMMUG014498.2,Fus
NONMMUG014498.2,Tdp43
NONMMUG014499.2,Upf1
NONMMUG014499.2,Fus
NONMMUG014499.2,Tdp43
NONMMUG014500.2,Upf1
NONMMUG014500.2,Tdp43
NONMMUG014500.2,Fus
NONMMUG014501.2,JARID2
NONMMUG014501.2,Fus
NONMMUG013957.2,Tdp43
NONMMUG014503.2,Upf1
NONMMUG014503.2,Rbfox3
NONMMUG014503.2,Tdp43
NONMMUG014503.2,Fus
NONMMUG014504.2,Upf1
NONMMUG013958.2,Fus
NONMMUG013958.2,PABP1
NONMMUG013958.2,TIA1
NONMMUG013958.2,Tdp43
NONMMUG013958.2,Celf1
NONMMUG013958.2,PABPC1
NONMMUG013958.2,RFOX2
NONMMUG013958.2,FMR1
NONMMUG013958.2,TYY1
NONMMUG013958.2,Pou5f1
NONMMUG013958.2,DAZL
NONMMUG013958.2,TTP
NONMMUG013958.2,Elavl1
NONMMUG013958.2,AGO4
NONMMUG013958.2,AGO1
NONMMUG013958.2,AGO2
NONMMUG013958.2,RBM10
NONMMUG060691.1,Tdp43
NONMMUG014506.2,Tdp43
NONMMUG014507.2,Tdp43
NONMMUG014507.2,Celf1
NONMMUG014507.2,FMRP
NONMMUG014508.2,Upf1
NONMMUG014508.2,Tdp43
NONMMUG014508.2,Fus
NONMMUG014509.2,Upf1
NONMMUG014509.2,Tardbp
NONMMUG014509.2,Fus
NONMMUG014509.2,Tdp43
NONMMUG014509.2,Celf1
NONMMUG014510.2,Fus
NONMMUG014510.2,Tdp43
NONMMUG013959.2,Tdp43
NONMMUG013959.2,Fus
NONMMUG090403.1,Tdp43
NONMMUG090403.1,Fus
NONMMUG014511.2,Upf1
NONMMUG014511.2,Tdp43
NONMMUG060708.1,Upf1
NONMMUG014515.2,Fus
NONMMUG014518.2,JARID2
NONMMUG014518.2,Mbnl1
NONMMUG014518.2,Fus
NONMMUG014518.2,Tdp43
NONMMUG014518.2,Celf1
NONMMUG014519.2,Upf1
NONMMUG014519.2,Nova1
NONMMUG014519.2,Fus
NONMMUG014519.2,Tdp43
NONMMUG014520.2,JARID2
NONMMUG014520.2,Upf1
NONMMUG014520.2,Nova1
NONMMUG014520.2,Tdp43
NONMMUG014520.2,Fus
NONMMUG014520.2,Celf1
NONMMUG014521.2,Upf1
NONMMUG014521.2,Mbnl1
NONMMUG014521.2,Fus
NONMMUG014521.2,Tdp43
NONMMUG014522.2,Tdp43
NONMMUG014524.2,Fus
NONMMUG014524.2,Tdp43
NONMMUG014525.2,Fus
NONMMUG014525.2,Tdp43
NONMMUG014526.2,Tdp43
NONMMUG014526.2,Fus
NONMMUG014527.2,Tdp43
NONMMUG014527.2,Fus
NONMMUG014528.2,Fus
NONMMUG014528.2,Tdp43
NONMMUG014532.2,Fus
NONMMUG014532.2,FMRP
NONMMUG014532.2,Tdp43
NONMMUG013963.2,Tdp43
NONMMUG014533.2,Upf1
NONMMUG014534.2,Tdp43
NONMMUG014534.2,Fus
NONMMUG014534.2,FMRP
NONMMUG014535.2,Tardbp
NONMMUG014535.2,Fus
NONMMUG014535.2,Tdp43
NONMMUG014536.2,RFOX2
NONMMUG014536.2,TYY1
NONMMUG014536.2,Pou5f1
NONMMUG013964.2,Tdp43
NONMMUG014539.2,Celf1
NONMMUG014542.2,Tdp43
NONMMUG014543.2,Fus
NONMMUG014543.2,Tdp43
NONMMUG014544.2,Fus
NONMMUG014545.2,Upf1
NONMMUG014545.2,Celf1
NONMMUG014545.2,Fus
NONMMUG014545.2,Tdp43
NONMMUG014545.2,FMRP
NONMMUG060728.1,Tdp43
NONMMUG014549.2,Tdp43
NONMMUG014553.2,Upf1
NONMMUG014553.2,Tdp43
NONMMUG014555.2,Tdp43
NONMMUG014556.2,JARID2
NONMMUG014559.2,Upf1
NONMMUG014559.2,FMRP
NONMMUG014560.2,Upf1
NONMMUG014560.2,Tdp43
NONMMUG014560.2,TIA1
NONMMUG014560.2,Pou5f1
NONMMUG014560.2,VIGLN
NONMMUG014560.2,Elavl1
NONMMUG014560.2,AGO4
NONMMUG014560.2,AGO1
NONMMUG014560.2,AGO2
NONMMUG014560.2,RFOX2
NONMMUG014560.2,Ptbp2
NONMMUG014560.2,TTP
NONMMUG014560.2,TYY1
NONMMUG014560.2,FMRP
NONMMUG014560.2,PABP1
NONMMUG014561.2,Upf1
NONMMUG014561.2,TIA1
NONMMUG014562.2,Upf1
NONMMUG014562.2,Tdp43
NONMMUG014566.2,Tdp43
NONMMUG014568.2,Tdp43
NONMMUG059953.1,Tdp43
NONMMUG014570.2,Tdp43
NONMMUG014570.2,Fus
NONMMUG014570.2,SFPQ
NONMMUG014571.2,Fus
NONMMUG014572.2,Fus
NONMMUG014572.2,Tdp43
NONMMUG014572.2,RFOX2
NONMMUG014572.2,SFPQ
NONMMUG014572.2,TIA1
NONMMUG014572.2,Upf1
NONMMUG014572.2,PABP1
NONMMUG014572.2,Pou5f1
NONMMUG014572.2,TYY1
NONMMUG014573.2,JARID2
NONMMUG014573.2,Upf1
NONMMUG014573.2,FMRP
NONMMUG014573.2,Ezh2
NONMMUG014575.2,Fus
NONMMUG014575.2,Tdp43
NONMMUG014576.2,Fus
NONMMUG014577.2,Celf1
NONMMUG014577.2,Fus
NONMMUG014577.2,Tdp43
NONMMUG014578.2,Upf1
NONMMUG014578.2,Fus
NONMMUG014579.2,Tdp43
NONMMUG014579.2,Fus
NONMMUG014580.2,JARID2
NONMMUG014580.2,Upf1
NONMMUG014580.2,Tardbp
NONMMUG014580.2,FMRP
NONMMUG014580.2,Tdp43
NONMMUG014581.2,Upf1
NONMMUG014582.2,Upf1
NONMMUG014582.2,Fus
NONMMUG014582.2,Tdp43
NONMMUG014582.2,JARID2
NONMMUG014582.2,Mbnl1
NONMMUG014582.2,Celf1
NONMMUG014582.2,FMRP
NONMMUG014583.2,FMRP
NONMMUG014583.2,Tdp43
NONMMUG014584.2,Tdp43
NONMMUG014584.2,FMRP
NONMMUG014586.2,Celf1
NONMMUG014586.2,Tdp43
NONMMUG014586.2,DAZL
NONMMUG014586.2,Elavl1
NONMMUG014586.2,RFOX2
NONMMUG014586.2,QKI
NONMMUG014586.2,Upf1
NONMMUG014586.2,Pou5f1
NONMMUG014586.2,VIGLN
NONMMUG014586.2,Fus
NONMMUG014586.2,AGO2
NONMMUG014588.2,Pou5f1
NONMMUG014594.2,Fus
NONMMUG014595.2,Fus
NONMMUG014596.2,Upf1
NONMMUG014596.2,Tdp43
NONMMUG014596.2,Celf1
NONMMUG014596.2,Fus
NONMMUG014596.2,FMRP
NONMMUG014597.2,Mbnl1
NONMMUG014597.2,Fus
NONMMUG014597.2,Tdp43
NONMMUG059965.1,Fus
NONMMUG059965.1,Tdp43
NONMMUG014598.2,JARID2
NONMMUG014598.2,Mbnl1
NONMMUG014598.2,Fus
NONMMUG014598.2,Tdp43
NONMMUG014598.2,Celf1
NONMMUG014599.2,Upf1
NONMMUG014599.2,Tardbp
NONMMUG014599.2,Fus
NONMMUG014599.2,Tdp43
NONMMUG014601.2,Fus
NONMMUG014601.2,Tdp43
NONMMUG014602.2,Fus
NONMMUG014602.2,Tdp43
NONMMUG014602.2,PABPC1
NONMMUG014603.2,Fus
NONMMUG014604.2,Fus
NONMMUG014604.2,Tdp43
NONMMUG014604.2,Upf1
NONMMUG014605.2,Upf1
NONMMUG014605.2,Fus
NONMMUG014605.2,PABPC1
NONMMUG014605.2,Celf1
NONMMUG014605.2,Tdp43
NONMMUG014605.2,FMRP
NONMMUG014606.2,Fus
NONMMUG014606.2,Celf1
NONMMUG014606.2,Tdp43
NONMMUG014607.2,JARID2
NONMMUG014607.2,Upf1
NONMMUG014607.2,Tardbp
NONMMUG014607.2,Tdp43
NONMMUG014607.2,Fus
NONMMUG014607.2,Celf1
NONMMUG014607.2,Ezh2
NONMMUG014608.2,Upf1
NONMMUG014608.2,Fus
NONMMUG014608.2,Tdp43
NONMMUG014609.2,JARID2
NONMMUG014609.2,Upf1
NONMMUG014609.2,Mbnl1
NONMMUG014609.2,Fus
NONMMUG014609.2,Tdp43
NONMMUG014609.2,Ezh2
NONMMUG014610.2,JARID2
NONMMUG014610.2,Upf1
NONMMUG014610.2,Fus
NONMMUG014610.2,Tdp43
NONMMUG014610.2,FMRP
NONMMUG014614.2,Upf1
NONMMUG014615.2,Upf1
NONMMUG014616.2,Upf1
NONMMUG014618.2,Tdp43
NONMMUG014620.2,JARID2
NONMMUG014620.2,Upf1
NONMMUG014620.2,Mbnl1
NONMMUG014620.2,Fus
NONMMUG014620.2,Tdp43
NONMMUG014621.2,Upf1
NONMMUG014621.2,Mbnl1
NONMMUG014621.2,Fus
NONMMUG014621.2,Celf1
NONMMUG014622.2,Tdp43
NONMMUG014623.2,Upf1
NONMMUG014623.2,Tdp43
NONMMUG059971.1,Upf1
NONMMUG059971.1,Tdp43
NONMMUG014624.2,Tdp43
NONMMUG014628.2,Tdp43
NONMMUG059444.1,Upf1
NONMMUG013966.3,Upf1
NONMMUG013966.3,JARID2
NONMMUG059445.1,Upf1
NONMMUG014632.2,Upf1
NONMMUG014632.2,FMRP
NONMMUG014632.2,SFPQ
NONMMUG014632.2,TIA1
NONMMUG014632.2,TYY1
NONMMUG014632.2,Pou5f1
NONMMUG014634.2,Tdp43
NONMMUG014637.3,Upf1
NONMMUG014640.2,FMRP
NONMMUG014640.2,Tdp43
NONMMUG014644.3,JARID2
NONMMUG014644.3,Upf1
NONMMUG014644.3,Tardbp
NONMMUG014644.3,Tdp43
NONMMUG014644.3,Fus
NONMMUG014644.3,Ezh2
NONMMUG014644.3,PABP1
NONMMUG014644.3,TIA1
NONMMUG014644.3,SFPQ
NONMMUG014644.3,AGO4
NONMMUG014644.3,AGO1
NONMMUG014644.3,AGO2
NONMMUG014644.3,Pou5f1
NONMMUG014644.3,PSPC1
NONMMUG014644.3,KPYM
NONMMUG014644.3,TTP
NONMMUG014644.3,RFOX2
NONMMUG014644.3,VIGLN
NONMMUG014644.3,Mbnl1
NONMMUG014644.3,TYY1
NONMMUG014644.3,FMR1
NONMMUG014644.3,Elavl1
NONMMUG014644.3,QKI
NONMMUG014644.3,Mbnl3
NONMMUG014644.3,FMRP
NONMMUG014644.3,PABPC1
NONMMUG014644.3,Ptbp2
NONMMUG096664.1,JARID2
NONMMUG096664.1,Upf1
NONMMUG096664.1,Tardbp
NONMMUG096664.1,Tdp43
NONMMUG096664.1,Fus
NONMMUG096664.1,Ezh2
NONMMUG096664.1,SFPQ
NONMMUG096664.1,AGO4
NONMMUG096664.1,AGO1
NONMMUG096664.1,AGO2
NONMMUG096664.1,TIA1
NONMMUG096664.1,Pou5f1
NONMMUG096664.1,PSPC1
NONMMUG096664.1,KPYM
NONMMUG096664.1,TTP
NONMMUG096664.1,RFOX2
NONMMUG096664.1,VIGLN
NONMMUG096664.1,Mbnl1
NONMMUG096664.1,TYY1
NONMMUG096664.1,FMR1
NONMMUG096664.1,Elavl1
NONMMUG096664.1,QKI
NONMMUG096664.1,PABP1
NONMMUG096664.1,Mbnl3
NONMMUG096664.1,FMRP
NONMMUG096664.1,PABPC1
NONMMUG059983.1,JARID2
NONMMUG059983.1,Upf1
NONMMUG059983.1,Tdp43
NONMMUG059983.1,Fus
NONMMUG059983.1,Ezh2
NONMMUG059983.1,TTP
NONMMUG059983.1,TIA1
NONMMUG059983.1,SFPQ
NONMMUG059983.1,KPYM
NONMMUG059983.1,AGO4
NONMMUG059983.1,AGO1
NONMMUG059983.1,AGO2
NONMMUG059983.1,VIGLN
NONMMUG059983.1,TYY1
NONMMUG059983.1,Pou5f1
NONMMUG059984.1,TIA1
NONMMUG090683.1,JARID2
NONMMUG090683.1,Upf1
NONMMUG090683.1,Mbnl3
NONMMUG090683.1,Tdp43
NONMMUG090683.1,FMRP
NONMMUG090683.1,Fus
NONMMUG090683.1,RFOX2
NONMMUG090683.1,TIA1
NONMMUG090683.1,SFPQ
NONMMUG090683.1,AGO4
NONMMUG090683.1,AGO1
NONMMUG090683.1,AGO2
NONMMUG090683.1,TYY1
NONMMUG090683.1,Pou5f1
NONMMUG014645.2,Tdp43
NONMMUG014645.2,Fus
NONMMUG014645.2,TIA1
NONMMUG014645.2,SFPQ
NONMMUG014645.2,RFOX2
NONMMUG014646.2,TIA1
NONMMUG014646.2,SFPQ
NONMMUG014647.2,Upf1
NONMMUG014647.2,Fus
NONMMUG014647.2,TTP
NONMMUG013968.2,Tdp43
NONMMUG014648.2,Tdp43
NONMMUG014648.2,Fus
NONMMUG013970.2,RFOX2
