NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG096631.1,HSALNG0061022,l019002
NONHSAG048680.2,HSALNG0061023,l019003
-,HSALNG0061024,l019004
-,HSALNG0061025,l019005
-,HSALNG0061026,l019006
-,HSALNG0061027,l019007
-,HSALNG0061028,l019008
-,HSALNG0061029,l019009
-,HSALNG0149791,l019010
-,HSALNG0061032,l019011
-,HSALNG0061037,l019012
-,HSALNG0149794,l019013
-,HSALNG0061038,l019014
-,HSALNG0061039,l019015
-,HSALNG0061040,l019016
NONHSAG097312.1,HSALNG0061041,l019017
-,HSALNG0061042,l019018
-,HSALNG0061043,l019019
-,HSALNG0149795,l019020
-,HSALNG0150047,l019021
-,HSALNG0061056,l019022
-,HSALNG0061066,l019023
NONHSAG097315.1,HSALNG0061068,l019024
NONHSAG096636.1,HSALNG0061069,l019025
-,HSALNG0061070,l019026
-,HSALNG0061072,l019027
-,HSALNG0061076,l019028
-,HSALNG0061081,l019029
-,HSALNG0149797,l019030
-,HSALNG0150049,l019031
-,HSALNG0061099,l019032
-,HSALNG0061104,l019033
-,HSALNG0061106,l019034
-,HSALNG0061108,l019035
-,HSALNG0061114,l019036
NONHSAG096639.1,HSALNG0061116,l019037
-,HSALNG0061117,l019038
-,HSALNG0150052,l019039
NONHSAG097317.1,HSALNG0061119,l019040
NONHSAG096640.1,HSALNG0061120,l019041
-,HSALNG0150053,l019042
-,HSALNG0061124,l019043
-,HSALNG0061132,l019044
-,HSALNG0061133,l019045
-,HSALNG0150054,l019046
NONHSAG096643.1,HSALNG0061134,l019047
-,HSALNG0061137,l019048
-,HSALNG0061139,l019049
NONHSAG048721.2,HSALNG0061147,l019050
-,HSALNG0150055,l019051
-,HSALNG0061150,l019052
-,HSALNG0061151,l019053
-,HSALNG0061152,l019054
NONHSAG048726.2,HSALNG0061153,l019055
-,HSALNG0061159,l019056
NONHSAG048729.2,HSALNG0061160,l019057
-,HSALNG0061162,l019058
NONHSAG048730.2,HSALNG0061163,l019059
NONHSAG097326.1,HSALNG0061165,l019060
-,HSALNG0061167,l019061
-,HSALNG0061169,l019062
-,HSALNG0061170,l019063
NONHSAG097327.1,HSALNG0061171,l019064
-,HSALNG0061174,l019065
-,HSALNG0061175,l019066
NONHSAG096653.1,HSALNG0061176,l019067
-,HSALNG0061177,l019068
-,HSALNG0150056,l019069
-,HSALNG0061178,l019070
-,HSALNG0150057,l019071
-,HSALNG0061182,l019072
-,HSALNG0061183,l019073
-,HSALNG0061184,l019074
-,HSALNG0061185,l019075
-,HSALNG0061186,l019076
-,HSALNG0061187,l019077
NONHSAG048738.2,HSALNG0061191,l019078
NONHSAG048743.2,HSALNG0061204,l019079
-,HSALNG0149801,l019080
-,HSALNG0061206,l019081
-,HSALNG0061207,l019082
-,HSALNG0061208,l019083
-,HSALNG0061209,l019084
NONHSAG113621.1,HSALNG0061210,l019085
-,HSALNG0061212,l019086
-,HSALNG0061214,l019087
NONHSAG048745.2,HSALNG0061213,l019088
-,HSALNG0061215,l019089
-,HSALNG0150058,l019090
-,HSALNG0061219,l019091
-,HSALNG0061220,l019092
NONHSAG113622.1,HSALNG0061221,l019093
-,HSALNG0061222,l019094
-,HSALNG0061226,l019095
NONHSAG048752.2,HSALNG0061228,l019096
-,HSALNG0061232,l019097
NONHSAG048755.2,HSALNG0061234,l019098
NONHSAG048761.2,HSALNG0061242,l019099
-,HSALNG0149802,l019100
-,HSALNG0061243,l019101
NONHSAG048764.2,HSALNG0061246,l019102
NONHSAG096659.1,HSALNG0061247,l019103
-,HSALNG0061248,l019104
-,HSALNG0061250,l019105
-,HSALNG0061255,l019106
-,HSALNG0061256,l019107
NONHSAG096661.1,HSALNG0061275,l019108
-,HSALNG0061281,l019109
NONHSAG048777.2,HSALNG0150059,l019110
-,HSALNG0061286,l019111
-,HSALNG0061302,l019112
NONHSAG048782.2,HSALNG0061304,l019113
-,HSALNG0061305,l019114
NONHSAG097334.1,HSALNG0061307,l019115
-,HSALNG0061309,l019116
-,HSALNG0061327,l019117
NONHSAG048789.2,HSALNG0061330,l019118
NONHSAG048790.2,HSALNG0061332,l019119
-,HSALNG0061333,l019120
-,HSALNG0061334,l019121
-,HSALNG0061335,l019122
NONHSAG097337.1,HSALNG0061336,l019123
-,HSALNG0061340,l019124
-,HSALNG0061343,l019125
-,HSALNG0061345,l019126
-,HSALNG0061351,l019127
-,HSALNG0061353,l019128
-,HSALNG0061357,l019129
NONHSAG048798.2,HSALNG0061358,l019130
-,HSALNG0061364,l019131
NONHSAG048801.2,HSALNG0061366,l019132
-,HSALNG0061367,l019133
-,HSALNG0061370,l019134
-,HSALNG0061371,l019135
NONHSAG048808.2,HSALNG0061373,l019136
NONHSAG048811.2,HSALNG0061374,l019137
-,HSALNG0149808,l019138
-,HSALNG0061382,l019139
-,HSALNG0061385,l019140
NONHSAG048818.2,HSALNG0061389,l019141
-,HSALNG0061390,l019142
-,HSALNG0061391,l019143
-,HSALNG0061392,l019144
-,HSALNG0061393,l019145
-,HSALNG0061395,l019146
-,HSALNG0061397,l019147
-,HSALNG0061398,l019148
-,HSALNG0061399,l019149
-,HSALNG0061400,l019150
-,HSALNG0150062,l019151
-,HSALNG0150063,l019152
-,HSALNG0061401,l019153
-,HSALNG0061402,l019154
NONHSAG097345.1,HSALNG0061403,l019155
-,HSALNG0150064,l019156
-,HSALNG0061404,l019157
-,HSALNG0061405,l019158
-,HSALNG0061408,l019159
NONHSAG048826.3,HSALNG0061412,l019160
-,HSALNG0061414,l019161
-,HSALNG0061418,l019162
-,HSALNG0061432,l019163
-,HSALNG0150065,l019164
-,HSALNG0061445,l019165
NONHSAG096679.1,HSALNG0061446,l019166
-,HSALNG0061447,l019167
-,HSALNG0061455,l019168
-,HSALNG0061456,l019169
-,HSALNG0061458,l019170
NONHSAG048839.2,HSALNG0061465,l019171
NONHSAG048840.2,HSALNG0061467,l019172
NONHSAG113902.1,HSALNG0061475,l019173
NONHSAG096686.1,HSALNG0061477,l019174
NONHSAG048846.2,HSALNG0061480,l019175
NONHSAG048848.2,HSALNG0061482,l019176
-,HSALNG0061483,l019177
-,HSALNG0061485,l019178
-,HSALNG0061487,l019179
-,HSALNG0061499,l019180
-,HSALNG0061504,l019181
-,HSALNG0061505,l019182
-,HSALNG0149813,l019183
-,HSALNG0061506,l019184
NONHSAG113903.1,HSALNG0061516,l019185
-,HSALNG0061517,l019186
NONHSAG048861.2,HSALNG0061518,l019187
-,HSALNG0061520,l019188
NONHSAG097360.1,HSALNG0061522,l019189
NONHSAG097361.1,HSALNG0061523,l019190
NONHSAG048865.2,HSALNG0061524,l019191
-,HSALNG0061525,l019192
-,HSALNG0061527,l019193
-,HSALNG0061531,l019194
NONHSAG097363.1,HSALNG0061532,l019195
-,HSALNG0061533,l019196
NONHSAG048868.2,HSALNG0061534,l019197
-,HSALNG0061535,l019198
NONHSAG048871.2,HSALNG0061536,l019199
NONHSAG048874.2,HSALNG0061538,l019200
-,HSALNG0061542,l019201
-,HSALNG0061559,l019202
NONHSAG048884.2,HSALNG0061576,l019203
-,HSALNG0061578,l019204
NONHSAG096693.1,HSALNG0061580,l019205
-,HSALNG0061582,l019206
-,HSALNG0061586,l019207
-,HSALNG0061587,l019208
-,HSALNG0061588,l019209
NONHSAG048887.2,HSALNG0061589,l019210
-,HSALNG0061590,l019211
-,HSALNG0061591,l019212
-,HSALNG0061592,l019213
NONHSAG048889.2,HSALNG0061593,l019214
-,HSALNG0061595,l019215
NONHSAG048892.2,HSALNG0061596,l019216
NONHSAG048893.2,HSALNG0061597,l019217
-,HSALNG0061609,l019218
-,HSALNG0061611,l019219
NONHSAG048896.2,HSALNG0061613,l019220
NONHSAG096699.1,HSALNG0061615,l019221
NONHSAG097369.1,HSALNG0061616,l019222
-,HSALNG0061617,l019223
-,HSALNG0061625,l019224
NONHSAG048903.2,HSALNG0061626,l019225
-,HSALNG0061634,l019226
-,HSALNG0061640,l019227
NONHSAG048906.2,HSALNG0061641,l019228
-,HSALNG0149817,l019229
-,HSALNG0061652,l019230
NONHSAG048909.2,HSALNG0061653,l019231
NONHSAG048910.2,HSALNG0061654,l019232
-,HSALNG0061655,l019233
-,HSALNG0061662,l019234
NONHSAG048916.2,HSALNG0061673,l019235
-,HSALNG0061685,l019236
NONHSAG113636.1,HSALNG0061712,l019237
NONHSAG048931.2,HSALNG0061714,l019238
NONHSAG048933.2,HSALNG0061723,l019239
-,HSALNG0061726,l019240
-,HSALNG0061727,l019241
NONHSAG097377.2,HSALNG0061728,l019242
NONHSAG097379.1,HSALNG0061730,l019243
-,HSALNG0061731,l019244
NONHSAG097380.1,HSALNG0061732,l019245
-,HSALNG0061734,l019246
-,HSALNG0149820,l019247
NONHSAG048938.2,HSALNG0061735,l019248
NONHSAG048939.2,HSALNG0061736,l019249
-,HSALNG0061742,l019250
NONHSAG048943.2,HSALNG0061750,l019251
-,HSALNG0061753,l019252
-,HSALNG0149823,l019253
-,HSALNG0061771,l019254
-,HSALNG0061777,l019255
-,HSALNG0061780,l019256
NONHSAG113912.1,HSALNG0061781,l019257
-,HSALNG0061782,l019258
-,HSALNG0061806,l019259
-,HSALNG0149826,l019260
-,HSALNG0061814,l019261
-,HSALNG0061815,l019262
NONHSAG096723.1,HSALNG0061816,l019263
-,HSALNG0061818,l019264
NONHSAG048961.2,HSALNG0061819,l019265
-,HSALNG0061824,l019266
-,HSALNG0061834,l019267
NONHSAG097396.1,HSALNG0061835,l019268
NONHSAG048966.2,HSALNG0061836,l019269
-,HSALNG0061837,l019270
-,HSALNG0061838,l019271
NONHSAG097397.1,HSALNG0061839,l019272
-,HSALNG0149827,l019273
-,HSALNG0150074,l019274
NONHSAG048968.2,HSALNG0061841,l019275
NONHSAG048969.2,HSALNG0061843,l019276
NONHSAG048971.3,HSALNG0061845,l019277
NONHSAG113914.1,HSALNG0061846,l019278
NONHSAG048972.2,HSALNG0061847,l019279
-,HSALNG0061850,l019280
NONHSAG048976.2,HSALNG0061852,l019281
-,HSALNG0061854,l019282
-,HSALNG0061855,l019283
NONHSAG097398.1,HSALNG0061867,l019284
-,HSALNG0061870,l019285
-,HSALNG0061873,l019286
-,HSALNG0061877,l019287
NONHSAG048993.2,HSALNG0061878,l019288
-,HSALNG0061887,l019289
-,HSALNG0061904,l019290
-,HSALNG0061908,l019291
-,HSALNG0150075,l019292
NONHSAG049013.2,HSALNG0061913,l019293
-,HSALNG0061914,l019294
-,HSALNG0061919,l019295
-,HSALNG0061922,l019296
-,HSALNG0061923,l019297
NONHSAG049021.2,HSALNG0061924,l019298
NONHSAG049024.2,HSALNG0061925,l019299
NONHSAG049029.2,HSALNG0061945,l019300
-,HSALNG0061946,l019301
-,HSALNG0149830,l019302
-,HSALNG0061947,l019303
-,HSALNG0061949,l019304
-,HSALNG0061958,l019305
-,HSALNG0061959,l019306
-,HSALNG0061960,l019307
NONHSAG113643.1,HSALNG0061961,l019308
-,HSALNG0061963,l019309
-,HSALNG0061964,l019310
NONHSAG097404.1,HSALNG0061965,l019311
-,HSALNG0150078,l019312
-,HSALNG0061968,l019313
-,HSALNG0061972,l019314
NONHSAG096737.1,HSALNG0061973,l019315
-,HSALNG0061974,l019316
-,HSALNG0061977,l019317
-,HSALNG0061989,l019318
-,HSALNG0061994,l019319
NONHSAG049051.3,HSALNG0061995,l019320
-,HSALNG0061996,l019321
-,HSALNG0061999,l019322
-,HSALNG0062000,l019323
-,HSALNG0062001,l019324
-,HSALNG0062010,l019325
-,HSALNG0062014,l019326
-,HSALNG0150079,l019327
-,HSALNG0062031,l019328
-,HSALNG0062033,l019329
NONHSAG049066.2,HSALNG0062053,l019330
-,HSALNG0062056,l019331
NONHSAG097411.1,HSALNG0062062,l019332
NONHSAG049070.2,HSALNG0062063,l019333
-,HSALNG0062070,l019334
-,HSALNG0062073,l019335
NONHSAG096749.1,HSALNG0062075,l019336
-,HSALNG0062077,l019337
-,HSALNG0062079,l019338
-,HSALNG0062082,l019339
-,HSALNG0062087,l019340
-,HSALNG0062091,l019341
-,HSALNG0150084,l019342
NONHSAG049082.3,HSALNG0062097,l019343
NONHSAG096754.1,HSALNG0062100,l019344
NONHSAG049083.2,HSALNG0062102,l019345
-,HSALNG0062105,l019346
NONHSAG113646.1,HSALNG0149836,l019347
-,HSALNG0062110,l019348
NONHSAG096761.1,HSALNG0062131,l019349
-,HSALNG0062139,l019350
NONHSAG049094.2,HSALNG0062140,l019351
-,HSALNG0062142,l019352
-,HSALNG0062145,l019353
NONHSAG049096.2,HSALNG0062146,l019354
-,HSALNG0062148,l019355
-,HSALNG0062149,l019356
NONHSAG049099.2,HSALNG0062152,l019357
NONHSAG096763.1,HSALNG0062157,l019358
-,HSALNG0149838,l019359
-,HSALNG0062163,l019360
NONHSAG049102.2,HSALNG0062164,l019361
-,HSALNG0062165,l019362
-,HSALNG0062176,l019363
-,HSALNG0062179,l019364
NONHSAG049104.2,HSALNG0062188,l019365
NONHSAG049106.2,HSALNG0062190,l019366
-,HSALNG0062191,l019367
-,HSALNG0062192,l019368
-,HSALNG0062193,l019369
-,HSALNG0062194,l019370
-,HSALNG0062198,l019371
NONHSAG113654.1,HSALNG0062199,l019372
NONHSAG113655.1,HSALNG0062200,l019373
-,HSALNG0062204,l019374
-,HSALNG0062205,l019375
-,HSALNG0062206,l019376
-,HSALNG0062207,l019377
NONHSAG096769.1,HSALNG0062208,l019378
-,HSALNG0150090,l019379
-,HSALNG0062212,l019380
-,HSALNG0062213,l019381
-,HSALNG0062215,l019382
NONHSAG097428.1,HSALNG0062214,l019383
NONHSAG096771.1,HSALNG0062216,l019384
NONHSAG049117.2,HSALNG0062217,l019385
NONHSAG049118.3,HSALNG0062218,l019386
-,HSALNG0062220,l019387
NONHSAG049120.2,HSALNG0062222,l019388
-,HSALNG0062224,l019389
-,HSALNG0062231,l019390
-,HSALNG0149839,l019391
-,HSALNG0062232,l019392
-,HSALNG0062236,l019393
-,HSALNG0062239,l019394
-,HSALNG0062244,l019395
-,HSALNG0062246,l019396
NONHSAG049123.2,HSALNG0062247,l019397
-,HSALNG0062254,l019398
-,HSALNG0062260,l019399
-,HSALNG0062259,l019400
-,HSALNG0062261,l019401
-,HSALNG0062262,l019402
-,HSALNG0062263,l019403
-,HSALNG0062265,l019404
-,HSALNG0062269,l019405
-,HSALNG0062270,l019406
-,HSALNG0062272,l019407
-,HSALNG0062275,l019408
-,HSALNG0062298,l019409
NONHSAG096777.1,HSALNG0062300,l019410
NONHSAG049149.2,HSALNG0062318,l019411
-,HSALNG0062321,l019412
NONHSAG049152.2,HSALNG0062322,l019413
-,HSALNG0062323,l019414
-,HSALNG0062324,l019415
-,HSALNG0062331,l019416
-,HSALNG0062339,l019417
-,HSALNG0062340,l019418
NONHSAG049166.2,HSALNG0062345,l019419
NONHSAG096783.1,HSALNG0062348,l019420
-,HSALNG0062352,l019421
NONHSAG049169.2,HSALNG0062356,l019422
NONHSAG049170.2,HSALNG0062357,l019423
NONHSAG096784.1,HSALNG0062359,l019424
-,HSALNG0062360,l019425
NONHSAG049174.3,HSALNG0062364,l019426
-,HSALNG0062365,l019427
-,HSALNG0062369,l019428
-,HSALNG0062371,l019429
NONHSAG096786.1,HSALNG0062377,l019430
-,HSALNG0062378,l019431
NONHSAG096787.1,HSALNG0062379,l019432
NONHSAG096788.1,HSALNG0062380,l019433
-,HSALNG0062381,l019434
NONHSAG096789.1,HSALNG0062382,l019435
-,HSALNG0149841,l019436
NONHSAG097436.1,HSALNG0062386,l019437
-,HSALNG0062387,l019438
NONHSAG049184.2,HSALNG0062389,l019439
-,HSALNG0062390,l019440
-,HSALNG0062401,l019441
NONHSAG096792.1,HSALNG0062406,l019442
-,HSALNG0062407,l019443
NONHSAG097439.1,HSALNG0062408,l019444
-,HSALNG0062410,l019445
-,HSALNG0062409,l019446
NONHSAG096793.1,HSALNG0062411,l019447
-,HSALNG0150095,l019448
-,HSALNG0062413,l019449
NONHSAG049194.2,HSALNG0062415,l019450
NONHSAG049197.2,HSALNG0062418,l019451
NONHSAG049200.3,HSALNG0062427,l019452
-,HSALNG0062428,l019453
-,HSALNG0062448,l019454
NONHSAG049206.2,HSALNG0062451,l019455
-,HSALNG0062454,l019456
NONHSAG097444.1,HSALNG0062455,l019457
-,HSALNG0149843,l019458
-,HSALNG0062465,l019459
-,HSALNG0062473,l019460
-,HSALNG0062479,l019461
-,HSALNG0062480,l019462
-,HSALNG0062481,l019463
-,HSALNG0062486,l019464
-,HSALNG0150098,l019465
-,HSALNG0062492,l019466
-,HSALNG0062498,l019467
NONHSAG113943.1,HSALNG0062499,l019468
-,HSALNG0062511,l019469
NONHSAG049220.2,HSALNG0150099,l019470
-,HSALNG0062517,l019471
-,HSALNG0062518,l019472
-,HSALNG0062523,l019473
-,HSALNG0062524,l019474
NONHSAG096807.1,HSALNG0062526,l019475
-,HSALNG0062534,l019476
NONHSAG097457.1,HSALNG0062537,l019477
NONHSAG096811.1,HSALNG0149847,l019478
-,HSALNG0062543,l019479
-,HSALNG0150102,l019480
-,HSALNG0062554,l019481
-,HSALNG0062557,l019482
-,HSALNG0062558,l019483
-,HSALNG0149849,l019484
NONHSAG049241.2,HSALNG0062560,l019485
NONHSAG049242.2,HSALNG0062561,l019486
-,HSALNG0150103,l019487
-,HSALNG0062564,l019488
-,HSALNG0062565,l019489
-,HSALNG0062566,l019490
-,HSALNG0062567,l019491
-,HSALNG0062573,l019492
NONHSAG096815.1,HSALNG0149850,l019493
NONHSAG049248.2,HSALNG0062578,l019494
-,HSALNG0062580,l019495
-,HSALNG0062583,l019496
-,HSALNG0062584,l019497
-,HSALNG0062586,l019498
-,HSALNG0149851,l019499
NONHSAG049252.2,HSALNG0062588,l019500
-,HSALNG0062589,l019501
-,HSALNG0149852,l019502
NONHSAG049254.2,HSALNG0062595,l019503
-,HSALNG0062596,l019504
-,HSALNG0062597,l019505
-,HSALNG0062598,l019506
NONHSAG096820.1,HSALNG0062602,l019507
-,HSALNG0062624,l019508
-,HSALNG0062627,l019509
-,HSALNG0062640,l019510
-,HSALNG0062648,l019511
-,HSALNG0062650,l019512
-,HSALNG0062653,l019513
-,HSALNG0062663,l019514
NONHSAG097477.1,HSALNG0062667,l019515
-,HSALNG0150108,l019516
NONHSAG096835.1,HSALNG0062668,l019517
NONHSAG097478.1,HSALNG0062669,l019518
NONHSAG096836.1,HSALNG0062670,l019519
-,HSALNG0149854,l019520
NONHSAG049269.2,HSALNG0062672,l019521
NONHSAG096838.1,HSALNG0062673,l019522
-,HSALNG0150109,l019523
-,HSALNG0149855,l019524
NONHSAG049270.2,HSALNG0062674,l019525
-,HSALNG0062677,l019526
-,HSALNG0062678,l019527
-,HSALNG0062679,l019528
NONHSAG096840.1,HSALNG0062680,l019529
-,HSALNG0062683,l019530
-,HSALNG0062684,l019531
-,HSALNG0149856,l019532
-,HSALNG0062687,l019533
-,HSALNG0062689,l019534
-,HSALNG0062697,l019535
-,HSALNG0062698,l019536
-,HSALNG0062699,l019537
-,HSALNG0062700,l019538
-,HSALNG0062702,l019539
NONHSAG049292.2,HSALNG0062708,l019540
-,HSALNG0062709,l019541
NONHSAG096848.1,HSALNG0062712,l019542
NONHSAG049294.2,HSALNG0062716,l019543
-,HSALNG0062717,l019544
NONHSAG049297.2,HSALNG0062721,l019545
NONHSAG049298.2,HSALNG0062723,l019546
NONHSAG049299.2,HSALNG0062724,l019547
-,HSALNG0062728,l019548
NONHSAG049303.2,HSALNG0062729,l019549
NONHSAG049306.3,HSALNG0062741,l019550
-,HSALNG0062747,l019551
-,HSALNG0062751,l019552
-,HSALNG0149857,l019553
-,HSALNG0149858,l019554
-,HSALNG0062752,l019555
NONHSAG049311.2,HSALNG0062759,l019556
-,HSALNG0062762,l019557
NONHSAG096855.1,HSALNG0062763,l019558
NONHSAG049313.2,HSALNG0062768,l019559
-,HSALNG0062781,l019560
-,HSALNG0062784,l019561
-,HSALNG0062803,l019562
-,HSALNG0062804,l019563
NONHSAG049323.2,HSALNG0062810,l019564
-,HSALNG0062816,l019565
NONHSAG049324.2,HSALNG0062817,l019566
-,HSALNG0062818,l019567
-,HSALNG0062819,l019568
NONHSAG049325.2,HSALNG0062820,l019569
NONHSAG049326.2,HSALNG0062821,l019570
-,HSALNG0062822,l019571
NONHSAG049328.2,HSALNG0062824,l019572
-,HSALNG0062826,l019573
-,HSALNG0062830,l019574
-,HSALNG0062832,l019575
-,HSALNG0149862,l019576
-,HSALNG0062838,l019577
-,HSALNG0062850,l019578
-,HSALNG0062849,l019579
NONHSAG098558.1,HSALNG0062851,l019580
-,HSALNG0062857,l019581
-,HSALNG0062858,l019582
NONHSAG049335.2,HSALNG0062859,l019583
NONHSAG098560.1,HSALNG0062860,l019584
-,HSALNG0062861,l019585
NONHSAG113963.1,HSALNG0062862,l019586
NONHSAG098561.1,HSALNG0062863,l019587
-,HSALNG0062865,l019588
-,HSALNG0062866,l019589
-,HSALNG0062869,l019590
-,HSALNG0062871,l019591
-,HSALNG0150113,l019592
-,HSALNG0150322,l019593
-,HSALNG0062877,l019594
NONHSAG099255.1,HSALNG0062880,l019595
NONHSAG049339.2,HSALNG0062881,l019596
-,HSALNG0062884,l019597
-,HSALNG0062886,l019598
-,HSALNG0062891,l019599
-,HSALNG0062892,l019600
-,HSALNG0062894,l019601
NONHSAG114211.1,HSALNG0062895,l019602
-,HSALNG0062896,l019603
NONHSAG098567.1,HSALNG0062897,l019604
NONHSAG114212.1,HSALNG0062898,l019605
-,HSALNG0062899,l019606
NONHSAG049347.2,HSALNG0062900,l019607
NONHSAG098569.1,HSALNG0062901,l019608
NONHSAG049348.2,HSALNG0062902,l019609
-,HSALNG0062904,l019610
NONHSAG049349.2,HSALNG0062903,l019611
-,HSALNG0062905,l019612
-,HSALNG0150323,l019613
-,HSALNG0062906,l019614
NONHSAG098570.1,HSALNG0062907,l019615
-,HSALNG0062908,l019616
NONHSAG114213.1,HSALNG0062909,l019617
-,HSALNG0150115,l019618
NONHSAG099258.1,HSALNG0062912,l019619
-,HSALNG0062913,l019620
NONHSAG049352.2,HSALNG0150324,l019621
NONHSAG098571.1,HSALNG0062915,l019622
-,HSALNG0150116,l019623
-,HSALNG0062917,l019624
-,HSALNG0062921,l019625
NONHSAG049359.3,HSALNG0062923,l019626
-,HSALNG0062928,l019627
-,HSALNG0062947,l019628
-,HSALNG0062942,l019629
NONHSAG099263.1,HSALNG0062943,l019630
NONHSAG049364.2,HSALNG0062948,l019631
-,HSALNG0062950,l019632
-,HSALNG0062955,l019633
NONHSAG049367.2,HSALNG0062956,l019634
NONHSAG049369.2,HSALNG0062960,l019635
-,HSALNG0062961,l019636
NONHSAG049370.2,HSALNG0062962,l019637
NONHSAG099269.2,HSALNG0062969,l019638
-,HSALNG0062970,l019639
-,HSALNG0062972,l019640
-,HSALNG0062973,l019641
-,HSALNG0062979,l019642
-,HSALNG0062982,l019643
-,HSALNG0062983,l019644
-,HSALNG0062989,l019645
-,HSALNG0062990,l019646
-,HSALNG0063008,l019647
NONHSAG113970.1,HSALNG0063009,l019648
-,HSALNG0063010,l019649
-,HSALNG0063019,l019650
NONHSAG049383.2,HSALNG0063012,l019651
-,HSALNG0063014,l019652
NONHSAG113971.1,HSALNG0063015,l019653
NONHSAG049385.2,HSALNG0063016,l019654
NONHSAG099274.1,HSALNG0063021,l019655
NONHSAG049387.2,HSALNG0063022,l019656
NONHSAG098578.1,HSALNG0063023,l019657
-,HSALNG0150118,l019658
NONHSAG049391.2,HSALNG0063027,l019659
NONHSAG099276.1,HSALNG0063028,l019660
-,HSALNG0063029,l019661
-,HSALNG0063030,l019662
NONHSAG099277.1,HSALNG0063031,l019663
NONHSAG049393.2,HSALNG0063032,l019664
-,HSALNG0063038,l019665
NONHSAG049399.2,HSALNG0063047,l019666
-,HSALNG0150120,l019667
NONHSAG049402.2,HSALNG0063060,l019668
-,HSALNG0063072,l019669
-,HSALNG0063082,l019670
-,HSALNG0063101,l019671
NONHSAG098586.1,HSALNG0063102,l019672
NONHSAG049409.2,HSALNG0063106,l019673
-,HSALNG0063116,l019674
-,HSALNG0063118,l019675
-,HSALNG0150330,l019676
NONHSAG099284.1,HSALNG0063122,l019677
-,HSALNG0063123,l019678
-,HSALNG0063130,l019679
-,HSALNG0063131,l019680
-,HSALNG0150128,l019681
-,HSALNG0063133,l019682
-,HSALNG0063139,l019683
-,HSALNG0063149,l019684
NONHSAG049420.2,HSALNG0063150,l019685
-,HSALNG0063153,l019686
NONHSAG098592.1,HSALNG0063152,l019687
-,HSALNG0063155,l019688
NONHSAG099288.1,HSALNG0063156,l019689
-,HSALNG0063157,l019690
NONHSAG049424.2,HSALNG0063158,l019691
-,HSALNG0150332,l019692
-,HSALNG0063162,l019693
-,HSALNG0063163,l019694
NONHSAG049426.2,HSALNG0063164,l019695
NONHSAG114221.1,HSALNG0150333,l019696
-,HSALNG0063166,l019697
-,HSALNG0150334,l019698
-,HSALNG0063170,l019699
-,HSALNG0150129,l019700
NONHSAG049433.2,HSALNG0063174,l019701
-,HSALNG0063183,l019702
-,HSALNG0063184,l019703
-,HSALNG0063199,l019704
-,HSALNG0063228,l019705
-,HSALNG0063234,l019706
-,HSALNG0063235,l019707
-,HSALNG0063238,l019708
-,HSALNG0063241,l019709
-,HSALNG0063245,l019710
-,HSALNG0063257,l019711
-,HSALNG0063258,l019712
-,HSALNG0063261,l019713
-,HSALNG0063265,l019714
-,HSALNG0063266,l019715
NONHSAG099937.2,HSALNG0063267,l019716
-,HSALNG0063268,l019717
-,HSALNG0063275,l019718
-,HSALNG0063276,l019719
-,HSALNG0063277,l019720
-,HSALNG0063281,l019721
-,HSALNG0063289,l019722
-,HSALNG0063292,l019723
-,HSALNG0150137,l019724
NONHSAG099294.1,HSALNG0063296,l019725
NONHSAG049482.2,HSALNG0063297,l019726
-,HSALNG0063298,l019727
-,HSALNG0063299,l019728
-,HSALNG0063302,l019729
-,HSALNG0063304,l019730
-,HSALNG0063305,l019731
-,HSALNG0063306,l019732
NONHSAG098604.1,HSALNG0063315,l019733
-,HSALNG0063319,l019734
NONHSAG099295.1,HSALNG0063320,l019735
NONHSAG098606.1,HSALNG0063321,l019736
-,HSALNG0063322,l019737
-,HSALNG0063323,l019738
-,HSALNG0063324,l019739
NONHSAG099297.1,HSALNG0063326,l019740
-,HSALNG0063318,l019741
NONHSAG049496.2,HSALNG0063327,l019742
NONHSAG098610.1,HSALNG0063328,l019743
NONHSAG098611.1,HSALNG0063329,l019744
NONHSAG049497.2,HSALNG0063330,l019745
-,HSALNG0063331,l019746
-,HSALNG0063333,l019747
-,HSALNG0150344,l019748
-,HSALNG0150138,l019749
-,HSALNG0063354,l019750
-,HSALNG0063361,l019751
NONHSAG098616.1,HSALNG0063363,l019752
-,HSALNG0150346,l019753
-,HSALNG0063365,l019754
-,HSALNG0150347,l019755
NONHSAG049512.2,HSALNG0063368,l019756
-,HSALNG0063369,l019757
NONHSAG049513.2,HSALNG0063370,l019758
NONHSAG049514.2,HSALNG0063371,l019759
NONHSAG113983.1,HSALNG0063372,l019760
NONHSAG113984.1,HSALNG0063373,l019761
-,HSALNG0063374,l019762
-,HSALNG0063375,l019763
-,HSALNG0063376,l019764
-,HSALNG0063377,l019765
-,HSALNG0063378,l019766
NONHSAG099300.1,HSALNG0063379,l019767
-,HSALNG0063382,l019768
-,HSALNG0063384,l019769
-,HSALNG0150140,l019770
-,HSALNG0063387,l019771
NONHSAG098617.1,HSALNG0063388,l019772
-,HSALNG0063393,l019773
-,HSALNG0063394,l019774
-,HSALNG0063406,l019775
-,HSALNG0063407,l019776
-,HSALNG0063409,l019777
-,HSALNG0063410,l019778
-,HSALNG0063411,l019779
-,HSALNG0063412,l019780
