NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG046981.2,-,l00606
NONHSAG047578.2,HSALNG0057975,l00607
NONHSAG048072.2,HSALNG0059165,l00608
NONHSAG047175.2,HSALNG0056823,l00609
NONHSAG047465.2,-,l00610
NONHSAG048277.3,HSALNG0059775,l00611
NONHSAG048277.3,HSALNG0059780,l00612
NONHSAG048029.2,HSALNG0149978,l00613
NONHSAG048027.2,-,l00614
NONHSAG047425.3,HSALNG0057426,l00615
NONHSAG048121.2,HSALNG0059352,l00616
NONHSAG096243.2,HSALNG0056940,l00617
NONHSAG096303.1,HSALNG0057475,l00618
NONHSAG047428.2,HSALNG0057439,l00619
NONHSAG028261.2,-,l00620
NONHSAG030227.3,HSALNG0021510,l00621
NONHSAG029625.2,-,l00622
NONHSAG029628.2,HSALNG0019879,l00623
NONHSAG047050.2,HSALNG0056468,l00624
NONHSAG047050.2,HSALNG0056465,l00625
NONHSAG048125.3,HSALNG0059367,l00626
NONHSAG097162.1,HSALNG0059043,l00627
NONHSAG096981.1,HSALNG0056633,l00628
NONHSAG031025.2,HSALNG0023672,l00629
NONHSAG039239.2,HSALNG0038269,l00630
NONHSAG022651.3,HSALNG0118528,l00631
NONHSAG047426.2,HSALNG0057430,l00632
NONHSAG025803.2,-,l00633
NONHSAG041561.2,HSALNG0044923,l00634
NONHSAG047458.2,HSALNG0057574,l00635
NONHSAG025151.2,HSALNG0124667,l00636
NONHSAG020883.2,HSALNG0114705,l00637
NONHSAG030184.3,HSALNG0146307,l00638
NONHSAG031005.2,HSALNG0023638,l00639
NONHSAG024972.2,-,l00640
NONHSAG024431.3,HSALNG0145645,l00641
NONHSAG024469.3,-,l00642
NONHSAG096935.2,HSALNG0056221,l00643
NONHSAG033168.3,-,l00644
NONHSAG033171.2,HSALNG0133820,l00645
NONHSAG020869.3,HSALNG0114686,l00646
NONHSAG109468.1,HSALNG0123115,l00647
NONHSAG020926.2,HSALNG0114803,l00648
NONHSAG024361.2,HSALNG0123022,l00649
NONHSAG024535.2,HSALNG0123409,l00650
NONHSAG041840.2,HSALNG0045601,l00651
NONHSAG041579.2,HSALNG0044967,l00652
NONHSAG018439.3,HSALNG0109230,l00653
NONHSAG020851.2,HSALNG0114630,l00654
NONHSAG018292.2,-,l00655
NONHSAG076156.2,HSALNG0126309,l00656
NONHSAG048538.3,HSALNG0060490,l00657
NONHSAG026633.3,HSALNG0127773,l00658
NONHSAG026633.3,HSALNG0127772,l00659
NONHSAG097411.1,HSALNG0062062,l00660
NONHSAG076333.1,HSALNG0123410,l00661
NONHSAG046903.2,HSALNG0056038,l00662
NONHSAG049268.3,HSALNG0062663,l00663
NONHSAG049272.2,HSALNG0062677,l00664
NONHSAG049275.3,HSALNG0062678,l00665
NONHSAG047445.3,HSALNG0057545,l00666
NONHSAG030843.2,HSALNG0023121,l00667
NONHSAG029616.2,HSALNG0019860,l00668
NONHSAG030105.3,HSALNG0021130,l00669
NONHSAG046993.2,HSALNG0056325,l00670
NONHSAG046994.3,HSALNG0056325,l00671
NONHSAG021404.3,HSALNG0145038,l00672
NONHSAG090577.2,HSALNG0148984,l00673
NONHSAG018294.2,HSALNG0108964,l00674
NONHSAG025816.2,HSALNG0126074,l00675
NONHSAG041760.2,HSALNG0045377,l00676
NONHSAG025732.2,HSALNG0125901,l00677
NONHSAG025876.2,HSALNG0126219,l00678
NONHSAG047097.3,HSALNG0056623,l00679
NONHSAG047101.2,HSALNG0149886,l00680
NONHSAG020909.2,HSALNG0114769,l00681
NONHSAG021309.2,HSALNG0115483,l00682
NONHSAG041783.2,HSALNG0045479,l00683
NONHSAG026024.2,HSALNG0126530,l00684
NONHSAG020899.2,HSALNG0114753,l00685
NONHSAG024291.3,HSALNG0122876,l00686
NONHSAG026028.2,HSALNG0126536,l00687
NONHSAG025389.2,HSALNG0125155,l00688
NONHSAG024482.2,HSALNG0123281,l00689
NONHSAG109572.1,HSALNG0125906,l00690
NONHSAG025734.2,HSALNG0125903,l00691
NONHSAG032055.3,HSALNG0130937,l00692
NONHSAG020895.2,HSALNG0114740,l00693
NONHSAG020897.2,HSALNG0114742,l00694
-,HSALNG0117854,l00695
NONHSAG022399.2,HSALNG0117853,l00696
NONHSAG025157.3,HSALNG0124679,l00697
NONHSAG024383.2,HSALNG0123058,l00698
NONHSAG024381.2,HSALNG0123056,l00699
NONHSAG024462.2,HSALNG0123223,l00700
NONHSAG024494.2,HSALNG0123301,l00701
NONHSAG049062.2,HSALNG0062031,l00702
NONHSAG029203.2,-,l00703
NONHSAG048000.2,HSALNG0149717,l00704
NONHSAG047421.2,HSALNG0057422,l00705
NONHSAG046919.2,HSALNG0056082,l00706
NONHSAG046912.3,HSALNG0056067,l00707
NONHSAG032058.2,HSALNG0130948,l00708
NONHSAG026645.2,HSALNG0127785,l00709
NONHSAG026628.3,HSALNG0127758,l00710
NONHSAG026627.2,HSALNG0127757,l00711
NONHSAG026623.3,HSALNG0127746,l00712
NONHSAG076266.2,HSALNG0127746,l00713
NONHSAG109672.1,HSALNG0127739,l00714
NONHSAG026624.2,HSALNG0127753,l00715
NONHSAG025869.3,HSALNG0126205,l00716
NONHSAG025870.2,HSALNG0126205,l00717
NONHSAG024453.2,HSALNG0123199,l00718
NONHSAG048610.2,HSALNG0060755,l00719
NONHSAG048609.2,HSALNG0060752,l00720
NONHSAG037582.3,HSALNG0033145,l00721
NONHSAG037585.3,HSALNG0033150,l00722
NONHSAG030137.2,HSALNG0021276,l00723
NONHSAG028855.2,HSALNG0017678,l00724
NONHSAG026068.2,HSALNG0126650,l00725
NONHSAG026073.2,HSALNG0126652,l00726
NONHSAG026384.2,HSALNG0127262,l00727
NONHSAG024455.3,HSALNG0123207,l00728
NONHSAG037528.2,HSALNG0148049,l00729
NONHSAG037534.3,HSALNG0033037,l00730
NONHSAG079779.2,HSALNG0014252,l00731
NONHSAG049308.2,HSALNG0062751,l00732
NONHSAG049309.3,HSALNG0062751,l00733
NONHSAG046934.2,HSALNG0056123,l00734
NONHSAG048224.2,HSALNG0059602,l00735
-,HSALNG0059602,l00736
NONHSAG037518.2,-,l00737
NONHSAG030103.2,HSALNG0021123,l00738
-,HSALNG0056081,l00739
NONHSAG047066.3,HSALNG0056514,l00740
NONHSAG088825.2,HSALNG0032869,l00741
NONHSAG025378.3,HSALNG0125122,l00742
NONHSAG027700.2,HSALNG0014768,l00743
NONHSAG109256.1,HSALNG0123189,l00744
NONHSAG109256.1,HSALNG0123190,l00745
NONHSAG033296.2,HSALNG0134085,l00746
NONHSAG033301.2,HSALNG0134096,l00747
NONHSAG026268.2,HSALNG0127030,l00748
NONHSAG022547.2,HSALNG0118248,l00749
NONHSAG047351.2,HSALNG0057271,l00750
NONHSAG030399.2,-,l00751
NONHSAG030402.3,HSALNG0021959,l00752
NONHSAG048039.2,HSALNG0149722,l00753
NONHSAG048033.2,HSALNG0059093,l00754
NONHSAG037543.2,HSALNG0033040,l00755
NONHSAG047249.2,HSALNG0056980,l00756
NONHSAG030397.2,HSALNG0021947,l00757
NONHSAG028135.2,HSALNG0015857,l00758
NONHSAG028130.3,HSALNG0015847,l00759
NONHSAG028136.2,HSALNG0015858,l00760
NONHSAG027155.2,-,l00761
NONHSAG096168.1,HSALNG0149613,l00762
NONHSAG027840.3,HSALNG0015125,l00763
NONHSAG027920.2,HSALNG0015401,l00764
NONHSAG028256.2,HSALNG0016143,l00765
NONHSAG037691.2,HSALNG0033540,l00766
NONHSAG096129.1,HSALNG0056090,l00767
NONHSAG027844.2,HSALNG0015125,l00768
NONHSAG030216.2,HSALNG0021489,l00769
NONHSAG030220.3,HSALNG0021491,l00770
NONHSAG069876.2,HSALNG0102528,l00771
NONHSAG025119.2,HSALNG0124591,l00772
NONHSAG026078.2,HSALNG0126668,l00773
NONHSAG026068.2,HSALNG0126649,l00774
NONHSAG026636.3,HSALNG0127776,l00775
NONHSAG026643.3,HSALNG0127785,l00776
NONHSAG048066.2,-,l00777
NONHSAG077291.2,HSALNG0014370,l00778
NONHSAG027839.2,HSALNG0015122,l00779
NONHSAG078911.1,HSALNG0017446,l00780
NONHSAG047237.3,HSALNG0056956,l00781
NONHSAG047236.2,HSALNG0056956,l00782
NONHSAG028748.2,HSALNG0017401,l00783
NONHSAG055699.2,HSALNG0141042,l00784
NONHSAG030253.2,HSALNG0146314,l00785
NONHSAG030238.2,HSALNG0021532,l00786
NONHSAG047244.3,HSALNG0056969,l00787
NONHSAG047245.2,HSALNG0056970,l00788
NONHSAG024516.2,HSALNG0123365,l00789
NONHSAG024519.2,HSALNG0145651,l00790
NONHSAG078626.2,HSALNG0014392,l00791
NONHSAG030059.3,HSALNG0020989,l00792
NONHSAG019493.2,-,l00793
NONHSAG047358.2,HSALNG0057283,l00794
NONHSAG030326.2,-,l00795
NONHSAG030325.2,HSALNG0021746,l00796
NONHSAG030324.2,HSALNG0021745,l00797
NONHSAG029518.3,HSALNG0019537,l00798
NONHSAG027968.3,HSALNG0015485,l00799
NONHSAG027852.3,HSALNG0015201,l00800
NONHSAG030333.3,HSALNG0021772,l00801
NONHSAG030342.3,HSALNG0021792,l00802
NONHSAG027985.3,HSALNG0015506,l00803
NONHSAG027985.3,HSALNG0015501,l00804
NONHSAG027985.3,HSALNG0015493,l00805
NONHSAG077419.2,HSALNG0015543,l00806
NONHSAG027476.2,HSALNG0014231,l00807
NONHSAG027482.3,HSALNG0014247,l00808
NONHSAG028024.3,HSALNG0015597,l00809
NONHSAG028121.2,HSALNG0015827,l00810
NONHSAG028125.2,-,l00811
NONHSAG028029.2,HSALNG0015613,l00812
NONHSAG029791.3,HSALNG0020305,l00813
NONHSAG078777.2,HSALNG0015625,l00814
NONHSAG026921.3,HSALNG0012799,l00815
NONHSAG026924.2,HSALNG0012802,l00816
NONHSAG047336.3,HSALNG0057229,l00817
NONHSAG030485.3,HSALNG0022142,l00818
NONHSAG048201.2,HSALNG0059539,l00819
NONHSAG036747.2,HSALNG0030965,l00820
NONHSAG047332.2,HSALNG0057212,l00821
NONHSAG030332.2,HSALNG0021762,l00822
NONHSAG027734.2,HSALNG0014871,l00823
NONHSAG107100.1,HSALNG0094514,l00824
NONHSAG036931.2,HSALNG0031399,l00825
NONHSAG029694.2,HSALNG0020048,l00826
NONHSAG027819.3,HSALNG0015042,l00827
NONHSAG029686.2,HSALNG0020020,l00828
NONHSAG076469.2,HSALNG0125369,l00829
NONHSAG025397.2,HSALNG0125171,l00830
NONHSAG025441.3,HSALNG0125320,l00831
NONHSAG030359.3,HSALNG0021850,l00832
NONHSAG030358.3,HSALNG0021855,l00833
NONHSAG030358.3,HSALNG0021850,l00834
NONHSAG024069.2,HSALNG0122103,l00835
NONHSAG017131.2,HSALNG0106491,l00836
NONHSAG030036.2,HSALNG0020923,l00837
NONHSAG077938.1,HSALNG0020330,l00838
NONHSAG030407.2,HSALNG0021964,l00839
NONHSAG049252.2,HSALNG0062588,l00840
NONHSAG097464.2,HSALNG0062583,l00841
NONHSAG078829.1,HSALNG0016304,l00842
NONHSAG027097.2,HSALNG0013249,l00843
NONHSAG027227.3,-,l00844
NONHSAG027231.2,HSALNG0013594,l00845
NONHSAG110181.1,HSALNG0015476,l00846
NONHSAG030038.2,HSALNG0020923,l00847
NONHSAG028593.3,HSALNG0016957,l00848
NONHSAG030352.2,HSALNG0021823,l00849
NONHSAG027068.2,HSALNG0013185,l00850
NONHSAG029634.2,HSALNG0019916,l00851
NONHSAG027064.2,HSALNG0013174,l00852
NONHSAG027067.2,HSALNG0013182,l00853
NONHSAG027765.3,HSALNG0014938,l00854
NONHSAG081009.2,HSALNG0022417,l00855
NONHSAG041063.2,HSALNG0043622,l00856
NONHSAG041065.3,HSALNG0043622,l00857
NONHSAG090370.2,HSALNG0043632,l00858
NONHSAG092776.2,HSALNG0046196,l00859
NONHSAG090643.1,HSALNG0046194,l00860
NONHSAG026136.2,HSALNG0126800,l00861
NONHSAG026520.2,HSALNG0145978,l00862
NONHSAG026473.2,-,l00863
NONHSAG076597.1,HSALNG0127446,l00864
NONHSAG041766.2,HSALNG0045420,l00865
NONHSAG041105.2,HSALNG0043684,l00866
NONHSAG041092.2,-,l00867
NONHSAG041094.2,HSALNG0043668,l00868
NONHSAG040432.2,HSALNG0041970,l00869
NONHSAG040434.2,HSALNG0041974,l00870
NONHSAG025756.3,HSALNG0125952,l00871
NONHSAG024293.3,HSALNG0122890,l00872
NONHSAG019570.2,HSALNG0111777,l00873
NONHSAG071823.1,HSALNG0112678,l00874
NONHSAG019645.2,HSALNG0111961,l00875
NONHSAG019967.2,HSALNG0112672,l00876
NONHSAG019962.3,HSALNG0112655,l00877
NONHSAG019046.3,HSALNG0110630,l00878
NONHSAG018648.2,HSALNG0109670,l00879
NONHSAG018948.2,HSALNG0110385,l00880
NONHSAG072150.1,HSALNG0111382,l00881
NONHSAG027232.2,HSALNG0013598,l00882
NONHSAG027504.3,HSALNG0014289,l00883
NONHSAG026824.2,HSALNG0012507,l00884
NONHSAG027731.2,-,l00885
NONHSAG027639.2,HSALNG0014626,l00886
NONHSAG028585.3,HSALNG0016957,l00887
NONHSAG096274.2,HSALNG0057170,l00888
NONHSAG048895.2,HSALNG0061609,l00889
NONHSAG048812.2,-,l00890
NONHSAG029664.3,HSALNG0019991,l00891
NONHSAG079006.2,HSALNG0018242,l00892
NONHSAG079006.2,HSALNG0146198,l00893
NONHSAG029063.2,HSALNG0018226,l00894
NONHSAG029661.2,HSALNG0019978,l00895
NONHSAG029660.2,HSALNG0019978,l00896
NONHSAG029906.3,HSALNG0020594,l00897
NONHSAG048836.2,HSALNG0061455,l00898
NONHSAG049254.2,HSALNG0062595,l00899
NONHSAG030709.2,HSALNG0022792,l00900
NONHSAG077184.1,HSALNG0013484,l00901
NONHSAG029984.2,HSALNG0020769,l00902
NONHSAG029492.2,-,l00903
NONHSAG029675.2,HSALNG0020002,l00904
NONHSAG079385.1,HSALNG0022142,l00905
NONHSAG029723.3,HSALNG0020150,l00906
NONHSAG029723.3,HSALNG0020151,l00907
NONHSAG030311.2,HSALNG0021715,l00908
NONHSAG027443.2,HSALNG0146054,l00909
NONHSAG027443.2,HSALNG0014134,l00910
NONHSAG027924.3,HSALNG0015409,l00911
NONHSAG028823.2,HSALNG0017604,l00912
NONHSAG110351.1,HSALNG0019920,l00913
NONHSAG047125.2,HSALNG0149618,l00914
NONHSAG113901.1,HSALNG0061418,l00915
NONHSAG048839.2,HSALNG0061465,l00916
NONHSAG048891.2,HSALNG0061591,l00917
NONHSAG016326.2,HSALNG0104609,l00918
NONHSAG030309.2,HSALNG0021708,l00919
NONHSAG030310.2,HSALNG0021708,l00920
NONHSAG027859.2,HSALNG0015225,l00921
NONHSAG047031.2,HSALNG0056437,l00922
NONHSAG055671.2,HSALNG0140987,l00923
NONHSAG048096.2,HSALNG0059243,l00924
NONHSAG078958.1,HSALNG0017738,l00925
NONHSAG027134.2,HSALNG0013364,l00926
NONHSAG027135.2,HSALNG0013364,l00927
NONHSAG028330.2,HSALNG0016352,l00928
NONHSAG029723.3,HSALNG0020158,l00929
NONHSAG029723.3,HSALNG0020157,l00930
NONHSAG047441.2,HSALNG0057535,l00931
NONHSAG030509.3,HSALNG0022218,l00932
NONHSAG027074.2,HSALNG0013204,l00933
NONHSAG077139.1,HSALNG0013209,l00934
NONHSAG030863.3,HSALNG0023187,l00935
NONHSAG030738.2,HSALNG0022875,l00936
NONHSAG041293.3,HSALNG0044268,l00937
NONHSAG041316.2,HSALNG0044315,l00938
NONHSAG025133.2,HSALNG0124629,l00939
NONHSAG041169.2,-,l00940
NONHSAG025513.2,HSALNG0125481,l00941
NONHSAG076285.2,HSALNG0122838,l00942
NONHSAG026684.3,-,l00943
NONHSAG026235.3,HSALNG0126986,l00944
NONHSAG026604.2,HSALNG0127704,l00945
NONHSAG029130.2,HSALNG0018443,l00946
NONHSAG025249.2,HSALNG0124857,l00947
NONHSAG026717.3,HSALNG0127946,l00948
NONHSAG026884.3,HSALNG0012676,l00949
NONHSAG030348.2,HSALNG0021810,l00950
-,HSALNG0021810,l00951
NONHSAG027864.3,HSALNG0015253,l00952
NONHSAG077142.1,HSALNG0013229,l00953
NONHSAG030171.2,HSALNG0021364,l00954
NONHSAG021335.2,HSALNG0145036,l00955
NONHSAG021321.2,HSALNG0115495,l00956
NONHSAG021332.2,HSALNG0115511,l00957
NONHSAG021333.3,HSALNG0145036,l00958
NONHSAG027091.2,HSALNG0013235,l00959
NONHSAG027609.2,HSALNG0014530,l00960
NONHSAG028811.3,HSALNG0017552,l00961
NONHSAG079084.1,HSALNG0018992,l00962
NONHSAG029344.2,HSALNG0018992,l00963
NONHSAG029869.3,HSALNG0020496,l00964
NONHSAG029873.2,HSALNG0020501,l00965
NONHSAG026864.2,HSALNG0012597,l00966
NONHSAG027751.3,HSALNG0014896,l00967
NONHSAG026972.2,HSALNG0012941,l00968
NONHSAG055759.2,HSALNG0151298,l00969
NONHSAG047555.2,HSALNG0057903,l00970
NONHSAG029190.2,HSALNG0018622,l00971
NONHSAG030634.2,HSALNG0022522,l00972
NONHSAG029041.2,HSALNG0018112,l00973
NONHSAG030138.2,HSALNG0021276,l00974
NONHSAG016331.2,HSALNG0104621,l00975
NONHSAG027612.2,-,l00976
NONHSAG029347.2,HSALNG0018996,l00977
NONHSAG110473.1,HSALNG0023286,l00978
NONHSAG096144.2,HSALNG0056240,l00979
NONHSAG047398.2,-,l00980
NONHSAG047535.2,HSALNG0057793,l00981
NONHSAG079880.2,HSALNG0015042,l00982
NONHSAG037136.2,HSALNG0031984,l00983
NONHSAG041676.3,HSALNG0045190,l00984
NONHSAG041916.2,-,l00985
NONHSAG041616.2,HSALNG0045054,l00986
NONHSAG026230.2,HSALNG0126981,l00987
NONHSAG026389.2,HSALNG0127274,l00988
NONHSAG025906.3,HSALNG0126295,l00989
NONHSAG024529.2,HSALNG0123381,l00990
NONHSAG025879.2,HSALNG0126225,l00991
NONHSAG025320.2,HSALNG0124970,l00992
NONHSAG025452.2,HSALNG0125355,l00993
NONHSAG026331.2,HSALNG0127142,l00994
NONHSAG025398.3,HSALNG0125173,l00995
NONHSAG025444.2,HSALNG0145896,l00996
NONHSAG025867.3,HSALNG0126202,l00997
NONHSAG026087.2,HSALNG0145952,l00998
NONHSAG047452.3,HSALNG0057557,l00999
NONHSAG026934.3,HSALNG0012802,l01000
NONHSAG026936.2,HSALNG0012838,l01001
NONHSAG026939.3,HSALNG0012846,l01002
NONHSAG028898.2,HSALNG0017784,l01003
NONHSAG028302.2,HSALNG0016280,l01004
NONHSAG046963.2,HSALNG0056230,l01005
NONHSAG049312.2,-,l01006
NONHSAG029572.2,HSALNG0146631,l01007
NONHSAG022745.2,-,l01008
NONHSAG022746.2,-,l01009
NONHSAG079561.2,HSALNG0012538,l01010
NONHSAG029945.2,HSALNG0020682,l01011
NONHSAG027168.2,-,l01012
NONHSAG027170.2,HSALNG0013461,l01013
NONHSAG027256.2,HSALNG0013650,l01014
NONHSAG028319.2,HSALNG0016326,l01015
NONHSAG070736.1,HSALNG0105871,l01016
NONHSAG073495.2,HSALNG0114099,l01017
NONHSAG077551.2,HSALNG0146165,l01018
-,HSALNG0051847,l01019
NONHSAG025683.3,HSALNG0125830,l01020
NONHSAG026499.2,HSALNG0127486,l01021
NONHSAG026490.2,-,l01022
NONHSAG018915.3,HSALNG0110298,l01023
NONHSAG024961.2,-,l01024
NONHSAG019658.2,HSALNG0144943,l01025
NONHSAG027636.3,HSALNG0014615,l01026
NONHSAG027795.2,HSALNG0014994,l01027
NONHSAG027799.2,HSALNG0015008,l01028
NONHSAG028817.2,HSALNG0017572,l01029
NONHSAG078934.1,HSALNG0017577,l01030
NONHSAG030384.3,HSALNG0021909,l01031
NONHSAG029111.3,HSALNG0018372,l01032
NONHSAG079021.2,HSALNG0018360,l01033
NONHSAG077403.1,HSALNG0015447,l01034
NONHSAG027997.2,HSALNG0015540,l01035
NONHSAG109878.1,HSALNG0017977,l01036
NONHSAG026874.2,HSALNG0012611,l01037
NONHSAG027019.2,HSALNG0013071,l01038
NONHSAG079376.1,HSALNG0022078,l01039
NONHSAG028882.3,HSALNG0017733,l01040
NONHSAG028283.3,HSALNG0016229,l01041
NONHSAG029943.2,HSALNG0020678,l01042
NONHSAG029577.2,HSALNG0019699,l01043
NONHSAG027212.2,HSALNG0013532,l01044
NONHSAG027213.2,HSALNG0013532,l01045
NONHSAG027214.2,HSALNG0013532,l01046
NONHSAG030750.2,HSALNG0022903,l01047
NONHSAG030471.2,HSALNG0022120,l01048
NONHSAG011269.2,HSALNG0091332,l01049
NONHSAG077257.1,HSALNG0014145,l01050
NONHSAG030812.2,-,l01051
NONHSAG029785.2,HSALNG0020299,l01052
NONHSAG016639.3,HSALNG0105338,l01053
-,HSALNG0105338,l01054
NONHSAG079376.1,HSALNG0022082,l01055
NONHSAG029265.2,-,l01056
NONHSAG028906.2,-,l01057
NONHSAG028800.2,HSALNG0017521,l01058
NONHSAG030078.2,-,l01059
NONHSAG029432.2,HSALNG0019275,l01060
NONHSAG079237.2,HSALNG0020412,l01061
NONHSAG029711.3,HSALNG0020122,l01062
NONHSAG027293.2,HSALNG0013755,l01063
NONHSAG027565.2,HSALNG0014447,l01064
NONHSAG077590.1,HSALNG0017485,l01065
NONHSAG030000.2,HSALNG0020801,l01066
NONHSAG007512.3,HSALNG0082374,l01067
NONHSAG021566.2,HSALNG0115978,l01068
NONHSAG073094.1,-,l01069
NONHSAG021575.3,HSALNG0115985,l01070
NONHSAG073094.1,HSALNG0115984,l01071
NONHSAG020941.2,HSALNG0114805,l01072
NONHSAG023614.3,HSALNG0120611,l01073
NONHSAG028424.3,HSALNG0016585,l01074
NONHSAG027289.2,HSALNG0013735,l01075
NONHSAG027288.2,HSALNG0013734,l01076
NONHSAG048886.2,HSALNG0061586,l01077
NONHSAG040514.2,HSALNG0042239,l01078
NONHSAG025711.2,HSALNG0125871,l01079
NONHSAG026743.3,HSALNG0127993,l01080
NONHSAG040436.2,HSALNG0041977,l01081
NONHSAG029522.2,HSALNG0019554,l01082
NONHSAG078983.2,HSALNG0018028,l01083
NONHSAG028093.3,HSALNG0015768,l01084
NONHSAG028104.3,HSALNG0015785,l01085
NONHSAG029416.2,HSALNG0019207,l01086
NONHSAG028310.2,-,l01087
NONHSAG027675.2,HSALNG0014713,l01088
NONHSAG029742.3,HSALNG0020200,l01089
NONHSAG028989.2,HSALNG0018006,l01090
NONHSAG079088.2,HSALNG0019034,l01091
NONHSAG078480.1,HSALNG0013126,l01092
NONHSAG029607.2,HSALNG0019816,l01093
NONHSAG027598.3,HSALNG0014509,l01094
NONHSAG027599.2,HSALNG0014509,l01095
NONHSAG028719.2,HSALNG0017338,l01096
NONHSAG028720.3,HSALNG0017340,l01097
NONHSAG029908.2,HSALNG0146271,l01098
NONHSAG029011.2,HSALNG0018051,l01099
NONHSAG029896.2,HSALNG0020542,l01100
NONHSAG110041.1,HSALNG0023412,l01101
NONHSAG078522.1,HSALNG0013532,l01102
NONHSAG037277.2,-,l01103
NONHSAG097344.2,HSALNG0061382,l01104
NONHSAG078732.1,HSALNG0015309,l01105
NONHSAG030315.2,HSALNG0021729,l01106
NONHSAG078575.1,HSALNG0013944,l01107
NONHSAG029343.2,HSALNG0018987,l01108
NONHSAG029457.2,HSALNG0019336,l01109
NONHSAG027513.3,HSALNG0014305,l01110
NONHSAG030942.2,HSALNG0023432,l01111
NONHSAG056025.3,HSALNG0017865,l01112
NONHSAG027653.2,HSALNG0014662,l01113
NONHSAG030165.2,-,l01114
NONHSAG029910.3,HSALNG0146661,l01115
NONHSAG080772.2,HSALNG0020612,l01116
NONHSAG029910.3,HSALNG0020612,l01117
NONHSAG026893.2,HSALNG0012701,l01118
NONHSAG047018.3,HSALNG0056399,l01119
NONHSAG029026.2,HSALNG0018088,l01120
NONHSAG026902.2,HSALNG0012717,l01121
NONHSAG030193.3,HSALNG0021423,l01122
NONHSAG028661.3,HSALNG0017161,l01123
NONHSAG030057.2,HSALNG0020976,l01124
NONHSAG030767.3,HSALNG0022936,l01125
NONHSAG047471.2,HSALNG0057618,l01126
NONHSAG034738.2,HSALNG0025088,l01127
NONHSAG078737.1,HSALNG0015352,l01128
NONHSAG048578.3,HSALNG0060631,l01129
NONHSAG077962.1,HSALNG0020486,l01130
NONHSAG047290.2,HSALNG0057088,l01131
NONHSAG047290.2,HSALNG0057087,l01132
NONHSAG097347.2,HSALNG0061408,l01133
NONHSAG047335.2,HSALNG0057229,l01134
-,HSALNG0057096,l01135
NONHSAG047293.3,HSALNG0057094,l01136
NONHSAG047572.2,HSALNG0057957,l01137
NONHSAG030188.2,HSALNG0021413,l01138
NONHSAG028806.3,HSALNG0017537,l01139
NONHSAG028808.3,HSALNG0017543,l01140
NONHSAG029540.2,HSALNG0019601,l01141
NONHSAG029139.2,HSALNG0018462,l01142
NONHSAG078244.1,HSALNG0022927,l01143
NONHSAG026377.2,-,l01144
NONHSAG026376.2,HSALNG0127234,l01145
NONHSAG026274.3,HSALNG0127038,l01146
NONHSAG079316.1,HSALNG0021272,l01147
NONHSAG034316.3,HSALNG0023883,l01148
NONHSAG034348.3,HSALNG0023952,l01149
NONHSAG029238.2,-,l01150
NONHSAG029117.2,HSALNG0018404,l01151
NONHSAG026907.2,HSALNG0012738,l01152
NONHSAG027137.2,HSALNG0013364,l01153
NONHSAG028870.3,HSALNG0017707,l01154
NONHSAG096956.1,HSALNG0056395,l01155
NONHSAG096160.1,HSALNG0056396,l01156
NONHSAG078376.1,HSALNG0012549,l01157
NONHSAG026842.2,HSALNG0012560,l01158
NONHSAG027619.2,HSALNG0146076,l01159
NONHSAG030387.2,HSALNG0021917,l01160
NONHSAG029612.2,HSALNG0019852,l01161
-,HSALNG0146354,l01162
NONHSAG030186.3,HSALNG0146307,l01163
NONHSAG027437.2,HSALNG0014117,l01164
NONHSAG029390.2,HSALNG0019139,l01165
NONHSAG018469.2,HSALNG0109290,l01166
NONHSAG018469.2,-,l01167
NONHSAG025559.2,HSALNG0125577,l01168
NONHSAG025525.2,HSALNG0145904,l01169
NONHSAG026716.3,HSALNG0127945,l01170
NONHSAG025668.3,HSALNG0125793,l01171
NONHSAG024852.2,-,l01172
NONHSAG030522.2,HSALNG0022252,l01173
NONHSAG028611.2,HSALNG0017036,l01174
NONHSAG022871.2,-,l01175
NONHSAG029604.2,HSALNG0019809,l01176
NONHSAG034413.3,HSALNG0024081,l01177
NONHSAG026176.3,HSALNG0126889,l01178
NONHSAG050335.3,HSALNG0065660,l01179
NONHSAG028115.2,HSALNG0015811,l01180
NONHSAG026875.2,HSALNG0012617,l01181
NONHSAG006215.3,-,l01182
-,HSALNG0145674,l01183
NONHSAG115347.1,HSALNG0041952,l01184
NONHSAG020888.3,HSALNG0114723,l01185
NONHSAG018065.2,HSALNG0108526,l01186
NONHSAG077431.1,HSALNG0015619,l01187
NONHSAG080546.2,HSALNG0019370,l01188
NONHSAG027161.2,HSALNG0013431,l01189
NONHSAG029174.2,HSALNG0018564,l01190
NONHSAG029539.2,HSALNG0146241,l01191
NONHSAG051108.2,HSALNG0068011,l01192
NONHSAG047529.2,HSALNG0057769,l01193
NONHSAG037121.3,HSALNG0031952,l01194
NONHSAG048890.2,HSALNG0061591,l01195
NONHSAG017691.2,HSALNG0107745,l01196
NONHSAG037155.2,HSALNG0032038,l01197
NONHSAG024580.2,HSALNG0145662,l01198
NONHSAG029033.3,HSALNG0018095,l01199
NONHSAG011439.2,HSALNG0091643,l01200
NONHSAG073574.2,HSALNG0115140,l01201
NONHSAG027580.2,-,l01202
NONHSAG016403.2,HSALNG0104748,l01203
NONHSAG034332.2,HSALNG0023922,l01204
NONHSAG034305.2,HSALNG0023845,l01205
