NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG033121.3,HSALNG0133721,l002220
NONHSAG033108.2,HSALNG0133704,l002221
NONHSAG033105.3,HSALNG0133696,l002222
NONHSAG032578.3,HSALNG0132414,l002223
NONHSAG082829.1,HSALNG0132434,l002224
NONHSAG032592.2,HSALNG0147169,l002225
NONHSAG032597.2,HSALNG0132459,l002226
NONHSAG032910.2,HSALNG0133214,l002227
NONHSAG032917.2,HSALNG0133242,l002228
NONHSAG032923.2,HSALNG0133256,l002229
NONHSAG032941.3,HSALNG0133319,l002230
NONHSAG032948.2,HSALNG0133326,l002231
NONHSAG032955.3,HSALNG0133348,l002232
NONHSAG032952.2,HSALNG0133342,l002233
NONHSAG009424.2,HSALNG0086596,l002234
NONHSAG009006.2,-,l002235
NONHSAG008936.2,-,l002236
NONHSAG023238.3,HSALNG0119714,l002237
NONHSAG064472.2,HSALNG0088279,l002238
NONHSAG010064.2,HSALNG0088266,l002239
NONHSAG010069.2,HSALNG0088265,l002240
NONHSAG009775.2,HSALNG0087561,l002241
NONHSAG009779.3,HSALNG0087568,l002242
NONHSAG010072.2,HSALNG0088287,l002243
NONHSAG010073.2,HSALNG0088290,l002244
NONHSAG008790.3,HSALNG0085127,l002245
NONHSAG008800.2,HSALNG0143206,l002246
NONHSAG050998.2,HSALNG0067562,l002247
NONHSAG008614.2,HSALNG0084791,l002248
NONHSAG032352.3,HSALNG0131854,l002249
NONHSAG010110.2,HSALNG0088397,l002250
NONHSAG010117.2,HSALNG0088428,l002251
NONHSAG008615.2,HSALNG0084796,l002252
NONHSAG023143.2,HSALNG0119517,l002253
NONHSAG009700.3,HSALNG0087409,l002254
NONHSAG009706.2,HSALNG0087416,l002255
NONHSAG007347.3,HSALNG0082024,l002256
NONHSAG007353.3,HSALNG0082036,l002257
NONHSAG007338.2,HSALNG0143112,l002258
NONHSAG032911.2,HSALNG0133215,l002259
-,HSALNG0036433,l002260
NONHSAG033739.2,HSALNG0135012,l002261
NONHSAG071805.1,HSALNG0112510,l002262
NONHSAG014502.3,HSALNG0100050,l002263
NONHSAG115111.1,-,l002264
NONHSAG007363.2,HSALNG0082052,l002265
NONHSAG076191.1,HSALNG0126725,l002266
-,HSALNG0148647,l002267
NONHSAG017666.2,HSALNG0107704,l002268
NONHSAG076307.1,HSALNG0123131,l002269
-,HSALNG0064867,l002270
-,HSALNG0108079,l002271
NONHSAG002475.3,HSALNG0006197,l002272
-,HSALNG0105901,l002273
NONHSAG015082.2,HSALNG0101565,l002274
NONHSAG024493.2,HSALNG0123299,l002275
-,HSALNG0082418,l002276
NONHSAG005437.2,-,l002277
NONHSAG005437.2,HSALNG0076800,l002278
NONHSAG037819.2,HSALNG0148083,l002279
NONHSAG088278.1,HSALNG0034052,l002280
NONHSAG041256.2,HSALNG0044175,l002281
NONHSAG032143.3,HSALNG0131254,l002282
-,HSALNG0099800,l002283
NONHSAG002845.2,-,l002284
-,HSALNG0106478,l002285
NONHSAG008113.3,HSALNG0083819,l002286
NONHSAG000344.2,-,l002287
NONHSAG025618.2,-,l002288
NONHSAG010044.2,-,l002289
NONHSAG010042.2,-,l002290
-,HSALNG0135470,l002291
NONHSAG083716.1,HSALNG0135208,l002292
-,HSALNG0135198,l002293
NONHSAG016019.2,HSALNG0104012,l002294
-,HSALNG0093693,l002295
NONHSAG020308.2,HSALNG0113542,l002296
-,HSALNG0070750,l002297
NONHSAG052012.2,HSALNG0070750,l002298
NONHSAG009155.3,HSALNG0085912,l002299
NONHSAG074661.2,HSALNG0120581,l002300
NONHSAG074661.2,HSALNG0145449,l002301
NONHSAG016501.2,-,l002302
NONHSAG008992.2,HSALNG0085574,l002303
NONHSAG087504.1,HSALNG0033781,l002304
-,HSALNG0102453,l002305
-,HSALNG0026364,l002306
NONHSAG048722.2,HSALNG0061139,l002307
NONHSAG032277.2,HSALNG0131611,l002308
NONHSAG034068.2,-,l002309
NONHSAG034068.2,HSALNG0135751,l002310
-,HSALNG0082432,l002311
-,HSALNG0102049,l002312
NONHSAG014134.2,HSALNG0099194,l002313
NONHSAG039070.2,HSALNG0037767,l002314
NONHSAG039070.2,HSALNG0037766,l002315
NONHSAG016418.3,HSALNG0104776,l002316
-,HSALNG0104775,l002317
NONHSAG016417.2,HSALNG0104769,l002318
NONHSAG094483.1,HSALNG0053419,l002319
-,HSALNG0142636,l002320
NONHSAG005849.2,HSALNG0077844,l002321
NONHSAG005849.2,HSALNG0077840,l002322
NONHSAG005850.2,HSALNG0077845,l002323
-,HSALNG0035637,l002324
-,HSALNG0146496,l002325
NONHSAG077442.1,HSALNG0146496,l002326
NONHSAG091287.1,HSALNG0045528,l002327
NONHSAG041813.2,HSALNG0045531,l002328
NONHSAG041814.2,HSALNG0045528,l002329
NONHSAG041808.2,HSALNG0045520,l002330
NONHSAG041814.2,HSALNG0045530,l002331
NONHSAG021981.2,HSALNG0116858,l002332
NONHSAG002116.2,HSALNG0005321,l002333
NONHSAG035841.3,HSALNG0028303,l002334
-,HSALNG0125670,l002335
NONHSAG076547.1,-,l002336
NONHSAG009452.2,HSALNG0086702,l002337
NONHSAG020858.2,HSALNG0114637,l002338
NONHSAG069127.1,HSALNG0100432,l002339
NONHSAG023032.3,HSALNG0119322,l002340
-,HSALNG0108713,l002341
NONHSAG000188.2,-,l002342
NONHSAG036436.3,HSALNG0029955,l002343
-,HSALNG0042660,l002344
NONHSAG035246.2,HSALNG0026345,l002345
-,HSALNG0148165,l002346
NONHSAG038571.2,HSALNG0036186,l002347
NONHSAG014198.3,HSALNG0099424,l002348
NONHSAG014194.2,HSALNG0099420,l002349
NONHSAG014197.2,HSALNG0099423,l002350
NONHSAG054638.2,HSALNG0138234,l002351
NONHSAG045234.3,HSALNG0054583,l002352
NONHSAG010967.2,HSALNG0143623,l002353
NONHSAG010967.2,-,l002354
-,HSALNG0101628,l002355
-,HSALNG0011697,l002356
NONHSAG085495.1,HSALNG0025893,l002357
NONHSAG085495.1,-,l002358
NONHSAG085495.1,HSALNG0025886,l002359
NONHSAG012072.2,-,l002360
-,HSALNG0143844,l002361
NONHSAG035531.2,HSALNG0027335,l002362
NONHSAG035531.2,HSALNG0147866,l002363
NONHSAG008644.2,-,l002364
NONHSAG019561.2,HSALNG0111761,l002365
NONHSAG019561.2,HSALNG0111760,l002366
NONHSAG013232.2,HSALNG0096396,l002367
NONHSAG041488.2,HSALNG0044760,l002368
NONHSAG029550.3,HSALNG0019640,l002369
NONHSAG005342.3,HSALNG0076496,l002370
NONHSAG021689.2,HSALNG0116224,l002371
NONHSAG035548.2,HSALNG0027452,l002372
NONHSAG014432.2,-,l002373
NONHSAG005627.2,HSALNG0077341,l002374
NONHSAG012594.2,HSALNG0094699,l002375
-,HSALNG0019679,l002376
NONHSAG003951.2,-,l002377
NONHSAG048442.2,-,l002378
-,HSALNG0076880,l002379
NONHSAG005462.3,HSALNG0076851,l002380
-,HSALNG0118710,l002381
-,HSALNG0022930,l002382
NONHSAG054981.2,HSALNG0151239,l002383
NONHSAG054972.2,HSALNG0139211,l002384
NONHSAG054970.2,HSALNG0139206,l002385
NONHSAG054980.2,HSALNG0139223,l002386
NONHSAG007703.2,HSALNG0082770,l002387
NONHSAG007703.2,HSALNG0082766,l002388
NONHSAG048309.2,-,l002389
NONHSAG030517.2,HSALNG0022235,l002390
NONHSAG065028.2,HSALNG0093980,l002391
NONHSAG003694.2,-,l002392
NONHSAG034747.2,-,l002393
-,HSALNG0114043,l002394
-,HSALNG0114042,l002395
NONHSAG053877.2,HSALNG0075448,l002396
-,HSALNG0145692,l002397
NONHSAG025115.2,HSALNG0145692,l002398
NONHSAG090286.1,HSALNG0042890,l002399
-,HSALNG0136395,l002400
NONHSAG055777.2,HSALNG0151332,l002401
NONHSAG055776.2,-,l002402
NONHSAG022594.2,HSALNG0118361,l002403
NONHSAG111858.1,HSALNG0036522,l002404
NONHSAG087755.1,HSALNG0036522,l002405
-,HSALNG0142916,l002406
NONHSAG038243.2,HSALNG0035292,l002407
NONHSAG083890.1,HSALNG0134082,l002408
NONHSAG083581.1,HSALNG0134081,l002409
NONHSAG049655.3,HSALNG0063700,l002410
NONHSAG051288.2,HSALNG0068611,l002411
-,HSALNG0023433,l002412
NONHSAG021911.3,HSALNG0145088,l002413
NONHSAG068966.1,HSALNG0103332,l002414
-,HSALNG0103332,l002415
-,HSALNG0149734,l002416
NONHSAG039396.2,-,l002417
-,HSALNG0136770,l002418
NONHSAG060561.1,-,l002419
-,HSALNG0134852,l002420
NONHSAG003074.3,HSALNG0007510,l002421
NONHSAG003071.2,HSALNG0007504,l002422
NONHSAG021498.2,HSALNG0115819,l002423
NONHSAG103259.2,HSALNG0151029,l002424
-,HSALNG0104065,l002425
NONHSAG050345.2,HSALNG0065692,l002426
NONHSAG050346.2,HSALNG0065692,l002427
-,HSALNG0084597,l002428
NONHSAG010732.2,-,l002429
NONHSAG031605.2,HSALNG0146946,l002430
NONHSAG031605.2,-,l002431
-,HSALNG0068207,l002432
-,HSALNG0013564,l002433
NONHSAG094072.1,HSALNG0049172,l002434
-,HSALNG0081167,l002435
NONHSAG060897.1,HSALNG0081167,l002436
NONHSAG029889.2,-,l002437
NONHSAG029889.2,HSALNG0020527,l002438
NONHSAG004237.2,HSALNG0010377,l002439
NONHSAG009653.2,-,l002440
NONHSAG011246.2,HSALNG0091288,l002441
NONHSAG010564.2,-,l002442
NONHSAG018561.2,HSALNG0109512,l002443
NONHSAG040885.2,HSALNG0043055,l002444
NONHSAG041300.2,HSALNG0044286,l002445
NONHSAG008210.2,-,l002446
-,HSALNG0085588,l002447
NONHSAG008639.2,-,l002448
-,HSALNG0103496,l002449
NONHSAG079518.1,-,l002450
NONHSAG044500.2,-,l002451
NONHSAG049149.2,HSALNG0062318,l002452
NONHSAG079376.1,-,l002453
NONHSAG014920.2,-,l002454
NONHSAG078611.1,HSALNG0146450,l002455
NONHSAG062850.1,HSALNG0084709,l002456
NONHSAG065288.2,HSALNG0088947,l002457
NONHSAG077521.1,HSALNG0016532,l002458
NONHSAG028402.2,HSALNG0016532,l002459
NONHSAG077521.1,HSALNG0016531,l002460
NONHSAG041978.2,HSALNG0045932,l002461
-,HSALNG0046264,l002462
NONHSAG042114.2,HSALNG0046261,l002463
-,HSALNG0099526,l002464
NONHSAG014235.2,HSALNG0099528,l002465
NONHSAG085967.1,-,l002466
NONHSAG076033.2,HSALNG0124744,l002467
NONHSAG000506.2,HSALNG0001251,l002468
-,HSALNG0031653,l002469
NONHSAG036998.2,HSALNG0031653,l002470
-,HSALNG0031645,l002471
NONHSAG002530.2,HSALNG0006325,l002472
NONHSAG058205.1,HSALNG0007814,l002473
NONHSAG036256.2,HSALNG0029431,l002474
NONHSAG027862.2,HSALNG0015243,l002475
NONHSAG115295.1,HSALNG0110541,l002476
NONHSAG011870.3,HSALNG0092950,l002477
NONHSAG034428.2,HSALNG0024116,l002478
NONHSAG111592.1,HSALNG0028963,l002479
-,HSALNG0091560,l002480
NONHSAG061093.1,HSALNG0076030,l002481
NONHSAG061094.2,HSALNG0076031,l002482
NONHSAG024344.2,-,l002483
-,HSALNG0006053,l002484
NONHSAG002410.2,HSALNG0006054,l002485
NONHSAG013559.2,-,l002486
NONHSAG111391.1,HSALNG0030758,l002487
NONHSAG011251.2,HSALNG0091297,l002488
NONHSAG054313.2,HSALNG0137498,l002489
NONHSAG029891.2,HSALNG0020527,l002490
NONHSAG022722.3,HSALNG0118704,l002491
NONHSAG037217.2,HSALNG0032166,l002492
NONHSAG048316.2,HSALNG0059887,l002493
NONHSAG048316.2,HSALNG0059884,l002494
NONHSAG055689.2,-,l002495
NONHSAG009758.2,HSALNG0087527,l002496
NONHSAG032724.2,HSALNG0132811,l002497
-,HSALNG0126202,l002498
NONHSAG040888.2,HSALNG0043073,l002499
NONHSAG114990.1,HSALNG0137422,l002500
NONHSAG057723.1,HSALNG0003137,l002501
NONHSAG043789.2,HSALNG0050120,l002502
NONHSAG097425.2,HSALNG0062204,l002503
NONHSAG035771.2,HSALNG0028122,l002504
NONHSAG033212.2,HSALNG0133913,l002505
NONHSAG027662.2,HSALNG0014684,l002506
NONHSAG043490.2,HSALNG0049283,l002507
-,HSALNG0065333,l002508
NONHSAG005629.2,HSALNG0077355,l002509
NONHSAG013053.2,HSALNG0095861,l002510
-,HSALNG0105857,l002511
-,HSALNG0145635,l002512
NONHSAG001349.2,HSALNG0003349,l002513
NONHSAG085011.1,HSALNG0029448,l002514
NONHSAG027310.2,HSALNG0013794,l002515
-,HSALNG0080837,l002516
NONHSAG054833.2,HSALNG0138707,l002517
-,HSALNG0149359,l002518
NONHSAG093019.2,HSALNG0048331,l002519
NONHSAG034143.2,HSALNG0135963,l002520
NONHSAG012307.3,HSALNG0094044,l002521
NONHSAG115295.1,-,l002522
NONHSAG107554.1,HSALNG0103234,l002523
NONHSAG015740.3,-,l002524
NONHSAG107554.1,HSALNG0103229,l002525
NONHSAG035318.2,-,l002526
NONHSAG035318.2,HSALNG0147826,l002527
NONHSAG113601.1,HSALNG0060333,l002528
-,HSALNG0145088,l002529
NONHSAG013730.2,HSALNG0097806,l002530
-,HSALNG0072716,l002531
NONHSAG000096.2,-,l002532
-,HSALNG0058767,l002533
NONHSAG016478.2,HSALNG0104915,l002534
NONHSAG011455.2,HSALNG0091665,l002535
NONHSAG058294.1,HSALNG0008762,l002536
-,HSALNG0145934,l002537
-,HSALNG0024845,l002538
NONHSAG050961.3,HSALNG0067472,l002539
NONHSAG050962.3,HSALNG0067477,l002540
NONHSAG016749.2,HSALNG0105588,l002541
-,HSALNG0030252,l002542
-,HSALNG0011710,l002543
NONHSAG010108.2,HSALNG0088386,l002544
NONHSAG012571.2,-,l002545
-,HSALNG0031147,l002546
NONHSAG023126.2,HSALNG0119489,l002547
NONHSAG023126.2,-,l002548
-,HSALNG0007910,l002549
NONHSAG035838.2,HSALNG0028298,l002550
NONHSAG021105.2,HSALNG0115118,l002551
NONHSAG073013.1,HSALNG0115117,l002552
NONHSAG050980.3,HSALNG0067505,l002553
NONHSAG009728.2,HSALNG0087449,l002554
NONHSAG032893.3,HSALNG0133198,l002555
NONHSAG032624.2,HSALNG0132543,l002556
NONHSAG032625.2,HSALNG0132545,l002557
NONHSAG032627.2,HSALNG0132555,l002558
NONHSAG044354.2,HSALNG0051895,l002559
NONHSAG008604.2,HSALNG0084771,l002560
NONHSAG008604.2,HSALNG0084770,l002561
NONHSAG101948.2,HSALNG0070765,l002562
NONHSAG049998.2,-,l002563
NONHSAG043500.2,HSALNG0049300,l002564
NONHSAG032349.2,-,l002565
NONHSAG096514.1,HSALNG0059817,l002566
NONHSAG018244.3,HSALNG0108879,l002567
NONHSAG063485.1,HSALNG0084977,l002568
NONHSAG007254.2,-,l002569
-,HSALNG0128896,l002570
-,HSALNG0036066,l002571
NONHSAG072355.2,-,l002572
NONHSAG072355.2,HSALNG0113454,l002573
-,HSALNG0102522,l002574
-,HSALNG0010383,l002575
NONHSAG069147.2,-,l002576
NONHSAG069147.2,HSALNG0100538,l002577
NONHSAG096431.1,HSALNG0149711,l002578
NONHSAG011389.2,HSALNG0091558,l002579
NONHSAG029635.2,-,l002580
NONHSAG060818.1,HSALNG0080619,l002581
NONHSAG007887.2,HSALNG0083284,l002582
-,HSALNG0085033,l002583
-,HSALNG0111690,l002584
NONHSAG084852.1,HSALNG0027868,l002585
NONHSAG026004.2,-,l002586
NONHSAG048518.2,HSALNG0060433,l002587
NONHSAG048518.2,-,l002588
NONHSAG019999.2,-,l002589
NONHSAG002091.3,HSALNG0005269,l002590
NONHSAG022404.2,HSALNG0117861,l002591
NONHSAG022404.2,HSALNG0117877,l002592
NONHSAG108705.1,HSALNG0117859,l002593
-,HSALNG0089886,l002594
NONHSAG026188.3,HSALNG0126908,l002595
NONHSAG066215.2,HSALNG0090979,l002596
NONHSAG076147.2,HSALNG0126202,l002597
NONHSAG025864.2,HSALNG0126202,l002598
-,HSALNG0149194,l002599
NONHSAG109787.1,HSALNG0015224,l002600
NONHSAG109787.1,HSALNG0015223,l002601
NONHSAG075758.2,-,l002602
NONHSAG075758.2,HSALNG0122031,l002603
NONHSAG026256.2,-,l002604
NONHSAG033213.2,-,l002605
NONHSAG033213.2,HSALNG0133917,l002606
-,HSALNG0089359,l002607
-,HSALNG0143339,l002608
NONHSAG087181.2,-,l002609
NONHSAG087181.2,HSALNG0148005,l002610
-,HSALNG0114245,l002611
NONHSAG047928.2,HSALNG0058844,l002612
NONHSAG072510.2,HSALNG0110785,l002613
NONHSAG019121.3,HSALNG0110785,l002614
NONHSAG094513.1,HSALNG0053697,l002615
-,HSALNG0087190,l002616
NONHSAG055295.2,-,l002617
NONHSAG033459.2,HSALNG0134383,l002618
NONHSAG033459.2,HSALNG0134382,l002619
NONHSAG110440.1,-,l002620
NONHSAG088395.2,HSALNG0035549,l002621
NONHSAG015817.2,HSALNG0103487,l002622
NONHSAG007898.3,HSALNG0083301,l002623
-,HSALNG0144774,l002624
NONHSAG005267.2,HSALNG0076279,l002625
NONHSAG008498.2,HSALNG0084565,l002626
NONHSAG066389.2,HSALNG0092274,l002627
-,HSALNG0081937,l002628
-,HSALNG0109751,l002629
-,HSALNG0109750,l002630
NONHSAG031338.3,HSALNG0128879,l002631
NONHSAG036120.3,HSALNG0029047,l002632
NONHSAG003111.2,-,l002633
NONHSAG034319.2,HSALNG0023884,l002634
NONHSAG034317.3,HSALNG0023884,l002635
NONHSAG040813.2,HSALNG0042910,l002636
NONHSAG049733.2,HSALNG0141598,l002637
NONHSAG009472.2,-,l002638
NONHSAG106606.1,HSALNG0086775,l002639
NONHSAG014109.2,HSALNG0099045,l002640
NONHSAG014109.2,-,l002641
-,HSALNG0063445,l002642
NONHSAG006600.2,-,l002643
NONHSAG006600.2,HSALNG0079870,l002644
-,HSALNG0080096,l002645
NONHSAG070717.1,-,l002646
NONHSAG108025.1,HSALNG0105655,l002647
-,HSALNG0057574,l002648
NONHSAG038287.2,-,l002649
NONHSAG032110.2,HSALNG0131149,l002650
NONHSAG078096.1,HSALNG0021620,l002651
NONHSAG030279.2,HSALNG0021620,l002652
NONHSAG061258.1,-,l002653
NONHSAG017059.2,-,l002654
NONHSAG049803.2,HSALNG0064122,l002655
NONHSAG042271.2,HSALNG0046709,l002656
NONHSAG031035.3,HSALNG0023698,l002657
NONHSAG071596.1,HSALNG0110697,l002658
NONHSAG028200.3,HSALNG0016016,l002659
NONHSAG028200.3,HSALNG0016018,l002660
NONHSAG078077.2,HSALNG0021397,l002661
-,HSALNG0097884,l002662
NONHSAG032344.2,HSALNG0131810,l002663
NONHSAG032345.2,HSALNG0131810,l002664
NONHSAG036207.2,HSALNG0141599,l002665
NONHSAG093906.1,HSALNG0047568,l002666
NONHSAG042743.2,HSALNG0047569,l002667
NONHSAG031744.2,HSALNG0129970,l002668
NONHSAG004333.2,-,l002669
NONHSAG022576.2,-,l002670
NONHSAG043583.2,HSALNG0049469,l002671
NONHSAG043582.2,HSALNG0049469,l002672
NONHSAG044610.2,-,l002673
NONHSAG090759.1,HSALNG0148801,l002674
NONHSAG051510.2,HSALNG0069312,l002675
NONHSAG016093.2,-,l002676
NONHSAG048291.2,HSALNG0059806,l002677
NONHSAG071430.1,HSALNG0108992,l002678
NONHSAG004388.2,-,l002679
NONHSAG004388.2,HSALNG0010855,l002680
NONHSAG058247.1,HSALNG0008260,l002681
NONHSAG045393.2,HSALNG0055095,l002682
NONHSAG082932.1,HSALNG0133125,l002683
NONHSAG032866.3,HSALNG0133127,l002684
NONHSAG032863.2,HSALNG0133121,l002685
NONHSAG000948.2,HSALNG0002321,l002686
NONHSAG035073.3,HSALNG0025950,l002687
NONHSAG017679.2,HSALNG0107722,l002688
-,HSALNG0003215,l002689
NONHSAG024409.2,HSALNG0123117,l002690
NONHSAG085370.1,HSALNG0024437,l002691
NONHSAG040704.2,HSALNG0042638,l002692
NONHSAG091043.1,HSALNG0042637,l002693
NONHSAG050473.2,HSALNG0066046,l002694
NONHSAG020652.2,HSALNG0114177,l002695
NONHSAG014588.2,HSALNG0100284,l002696
NONHSAG027803.2,-,l002697
NONHSAG032709.2,-,l002698
NONHSAG054639.2,-,l002699
-,HSALNG0028042,l002700
NONHSAG043245.2,-,l002701
NONHSAG043243.2,HSALNG0048768,l002702
NONHSAG093069.1,HSALNG0048763,l002703
NONHSAG093071.1,HSALNG0048774,l002704
-,HSALNG0047207,l002705
-,HSALNG0047216,l002706
-,HSALNG0105203,l002707
NONHSAG048315.2,HSALNG0059880,l002708
NONHSAG044484.3,HSALNG0052361,l002709
NONHSAG052251.2,HSALNG0071213,l002710
NONHSAG052461.2,HSALNG0071581,l002711
NONHSAG033073.3,HSALNG0133618,l002712
NONHSAG033077.2,HSALNG0133631,l002713
NONHSAG054831.2,-,l002714
NONHSAG055590.3,HSALNG0140852,l002715
NONHSAG022327.3,HSALNG0117711,l002716
NONHSAG030221.2,HSALNG0021493,l002717
NONHSAG006279.2,HSALNG0079006,l002718
NONHSAG005356.2,HSALNG0076524,l002719
-,HSALNG0076590,l002720
NONHSAG060850.1,HSALNG0080789,l002721
NONHSAG007132.3,HSALNG0081418,l002722
NONHSAG005113.2,HSALNG0075892,l002723
NONHSAG060771.1,HSALNG0080317,l002724
-,HSALNG0079995,l002725
NONHSAG006978.2,HSALNG0080994,l002726
NONHSAG061122.1,HSALNG0076195,l002727
-,HSALNG0077871,l002728
-,HSALNG0081242,l002729
NONHSAG007220.3,HSALNG0081790,l002730
NONHSAG006395.2,HSALNG0079314,l002731
NONHSAG063476.1,HSALNG0084856,l002732
-,HSALNG0085861,l002733
-,HSALNG0084306,l002734
NONHSAG007948.2,HSALNG0083389,l002735
NONHSAG062844.1,HSALNG0142994,l002736
NONHSAG062844.1,HSALNG0084634,l002737
NONHSAG062844.1,HSALNG0084622,l002738
-,HSALNG0142976,l002739
NONHSAG009605.2,HSALNG0087154,l002740
NONHSAG062685.1,HSALNG0082897,l002741
NONHSAG062685.1,HSALNG0082893,l002742
NONHSAG009938.3,-,l002743
NONHSAG009938.3,HSALNG0087912,l002744
-,HSALNG0087001,l002745
-,HSALNG0143029,l002746
-,HSALNG0086759,l002747
NONHSAG009271.2,HSALNG0086233,l002748
NONHSAG009368.2,-,l002749
NONHSAG106327.1,HSALNG0143204,l002750
NONHSAG008766.2,HSALNG0143204,l002751
-,HSALNG0086104,l002752
-,HSALNG0143196,l002753
NONHSAG008574.3,HSALNG0084713,l002754
NONHSAG012183.2,-,l002755
NONHSAG012183.2,HSALNG0093759,l002756
NONHSAG012281.2,HSALNG0143726,l002757
NONHSAG011817.2,HSALNG0092743,l002758
NONHSAG011651.2,HSALNG0092286,l002759
-,HSALNG0092879,l002760
-,HSALNG0092880,l002761
NONHSAG010837.2,HSALNG0090246,l002762
NONHSAG010553.2,HSALNG0089456,l002763
-,HSALNG0143358,l002764
-,HSALNG0090869,l002765
-,HSALNG0143715,l002766
-,HSALNG0093596,l002767
NONHSAG106820.1,HSALNG0143719,l002768
NONHSAG012335.2,HSALNG0094108,l002769
NONHSAG065706.1,HSALNG0094105,l002770
NONHSAG106680.1,HSALNG0088891,l002771
NONHSAG011047.2,HSALNG0090861,l002772
NONHSAG011527.2,HSALNG0091928,l002773
NONHSAG010577.2,HSALNG0143347,l002774
NONHSAG011125.2,HSALNG0091003,l002775
NONHSAG065773.1,HSALNG0094715,l002776
NONHSAG012130.3,HSALNG0093630,l002777
NONHSAG012155.2,HSALNG0093699,l002778
NONHSAG064995.2,HSALNG0093695,l002779
NONHSAG011893.3,HSALNG0093041,l002780
NONHSAG011893.3,HSALNG0093038,l002781
NONHSAG067324.1,-,l002782
NONHSAG067247.1,HSALNG0099037,l002783
NONHSAG015066.2,HSALNG0101531,l002784
NONHSAG015509.2,HSALNG0102556,l002785
NONHSAG014646.3,HSALNG0100405,l002786
NONHSAG069235.1,HSALNG0101687,l002787
-,HSALNG0101667,l002788
NONHSAG015714.2,HSALNG0103170,l002789
NONHSAG015714.2,HSALNG0103169,l002790
NONHSAG014959.2,HSALNG0101262,l002791
NONHSAG014904.3,HSALNG0101134,l002792
NONHSAG016041.2,HSALNG0104050,l002793
NONHSAG014591.2,HSALNG0100289,l002794
-,HSALNG0102373,l002795
NONHSAG016083.2,HSALNG0104176,l002796
NONHSAG016104.2,-,l002797
NONHSAG069081.1,HSALNG0099995,l002798
NONHSAG014475.3,HSALNG0099995,l002799
NONHSAG070695.1,HSALNG0105231,l002800
NONHSAG070214.2,-,l002801
-,HSALNG0107339,l002802
NONHSAG016528.2,HSALNG0105056,l002803
-,HSALNG0106658,l002804
NONHSAG016783.3,HSALNG0105649,l002805
NONHSAG016607.2,HSALNG0105273,l002806
NONHSAG016603.2,HSALNG0105258,l002807
-,HSALNG0106759,l002808
-,HSALNG0106073,l002809
NONHSAG018190.2,HSALNG0108762,l002810
NONHSAG018859.2,HSALNG0110162,l002811
NONHSAG019587.2,-,l002812
NONHSAG019160.2,-,l002813
NONHSAG019160.2,HSALNG0110873,l002814
NONHSAG071958.1,HSALNG0109011,l002815
NONHSAG020088.2,HSALNG0112962,l002816
NONHSAG072323.2,-,l002817
NONHSAG072323.2,HSALNG0113226,l002818
-,HSALNG0111823,l002819
NONHSAG019591.2,HSALNG0111823,l002820
-,HSALNG0144753,l002821
NONHSAG019118.2,-,l002822
NONHSAG020235.2,HSALNG0144812,l002823
NONHSAG019455.3,HSALNG0111439,l002824
NONHSAG021937.2,HSALNG0116759,l002825
NONHSAG073004.1,-,l002826
NONHSAG072948.1,-,l002827
NONHSAG020671.3,HSALNG0114226,l002828
NONHSAG115299.1,HSALNG0115274,l002829
NONHSAG109023.1,-,l002830
-,HSALNG0145036,l002831
-,HSALNG0117592,l002832
NONHSAG022006.3,HSALNG0145093,l002833
NONHSAG021471.2,HSALNG0115765,l002834
-,HSALNG0114274,l002835
NONHSAG108778.1,HSALNG0119293,l002836
-,HSALNG0119014,l002837
NONHSAG023694.3,HSALNG0120917,l002838
-,HSALNG0120425,l002839
-,HSALNG0120424,l002840
NONHSAG024161.2,-,l002841
-,HSALNG0120452,l002842
NONHSAG024537.2,-,l002843
NONHSAG076071.1,-,l002844
NONHSAG109457.1,HSALNG0122877,l002845
NONHSAG109247.1,HSALNG0122944,l002846
NONHSAG024352.2,-,l002847
NONHSAG024368.2,HSALNG0123039,l002848
NONHSAG024367.2,HSALNG0123039,l002849
-,HSALNG0123276,l002850
NONHSAG024488.3,HSALNG0123289,l002851
NONHSAG025476.2,HSALNG0125404,l002852
-,HSALNG0124153,l002853
NONHSAG026328.2,HSALNG0127138,l002854
NONHSAG025137.3,HSALNG0124641,l002855
NONHSAG024809.2,HSALNG0123973,l002856
-,HSALNG0126137,l002857
NONHSAG024330.2,-,l002858
-,HSALNG0124646,l002859
NONHSAG024572.2,HSALNG0123482,l002860
NONHSAG026259.2,-,l002861
NONHSAG024744.2,HSALNG0123842,l002862
-,HSALNG0015667,l002863
NONHSAG109800.1,HSALNG0015667,l002864
NONHSAG005575.2,-,l002865
NONHSAG046902.2,HSALNG0056037,l002866
NONHSAG004855.2,HSALNG0012085,l002867
NONHSAG105727.1,HSALNG0012097,l002868
NONHSAG003301.2,-,l002869
-,HSALNG0008357,l002870
NONHSAG003418.2,HSALNG0008347,l002871
NONHSAG003412.2,-,l002872
NONHSAG001077.2,HSALNG0002658,l002873
NONHSAG115276.1,HSALNG0010607,l002874
NONHSAG000469.2,HSALNG0001166,l002875
NONHSAG105203.1,HSALNG0142442,l002876
-,HSALNG0000958,l002877
NONHSAG000072.2,HSALNG0000085,l002878
NONHSAG002411.2,HSALNG0006055,l002879
-,HSALNG0000899,l002880
NONHSAG002417.2,-,l002881
-,HSALNG0003554,l002882
